,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m04-A-H-25-oxford-store400,04,A,H,25,43.96,9.25,0.51,0.06,1.69,25.65,51.12,74.38,86.43,88.77,80.31,60.71,44.72,15.72,2.12,,,,,,,,,
m04-A-H-5-oxford-store400,04,A,H,5,44.14,8.96,0.57,0.07,1.78,25.62,50.91,74.52,86.6,88.87,80.52,60.9,44.79,15.5,2.12,,,,,,,,,
m04-A-H-50-oxford-store400,04,A,H,50,44.34,9.04,0.59,0.08,1.86,25.87,50.91,74.44,86.5,88.84,80.5,60.81,44.71,15.6,2.06,,,,,,,,,
m04-A-H-75-oxford-store400,04,A,H,75,44.05,9.13,0.62,0.08,1.6,25.51,51.14,74.38,86.5,88.69,80.28,60.86,44.72,15.64,1.95,,,,,,,,,
m04-A-H-95-oxford-store400,04,A,H,95,44.16,9.25,0.61,0.08,1.69,25.56,50.93,74.51,86.61,88.91,80.43,60.91,44.9,15.62,2.02,,,,,,,,,
m04-D-A-25-oxford-store400,04,D,A,25,39.94,9.02,0.59,0.07,1.72,25.89,51.17,74.23,86.27,88.75,80.32,60.65,41.29,15.32,2.09,,,,,,,,,
m04-D-A-5-oxford-store400,04,D,A,5,40.03,9.0,0.57,0.06,1.68,25.87,51.17,74.52,86.46,88.63,80.29,60.55,41.35,15.36,2.07,,,,,,,,,
m04-D-A-50-oxford-store400,04,D,A,50,39.95,8.94,0.59,0.09,1.79,26.04,51.45,74.29,86.41,88.73,80.12,60.73,41.41,15.38,2.08,,,,,,,,,
m04-D-A-75-oxford-store400,04,D,A,75,40.05,9.07,0.57,0.11,1.78,25.86,51.19,74.5,86.23,88.73,80.4,60.63,41.32,15.3,2.05,,,,,,,,,
m04-D-A-95-oxford-store400,04,D,A,95,39.98,8.99,0.51,0.06,1.65,25.8,51.35,74.32,86.48,88.82,80.27,60.67,41.31,15.42,2.07,,,,,,,,,
m04-D-C-25-oxford-store400,04,D,C,25,31.51,8.59,0.6,0.07,1.73,25.92,51.31,74.25,86.19,88.48,80.47,59.97,33.52,14.71,2.13,,,,,,,,,
m04-D-C-5-oxford-store400,04,D,C,5,31.31,8.51,0.57,0.1,1.84,25.93,51.19,74.27,86.16,88.64,80.1,59.83,33.5,14.69,2.0,,,,,,,,,
m04-D-C-50-oxford-store400,04,D,C,50,31.28,8.59,0.59,0.1,1.8,26.2,51.19,74.48,86.11,88.69,80.19,59.94,33.68,14.54,2.11,,,,,,,,,
m04-D-C-75-oxford-store400,04,D,C,75,31.39,8.59,0.53,0.08,1.83,26.01,51.46,74.27,86.19,88.71,80.18,59.87,33.67,14.66,2.07,,,,,,,,,
m04-D-C-95-oxford-store400,04,D,C,95,31.27,8.55,0.58,0.08,1.87,25.95,51.19,74.2,86.24,88.69,80.11,59.81,33.62,14.7,2.11,,,,,,,,,
m04-D-H-25-oxford-store400,04,D,H,25,45.44,9.44,0.61,0.07,1.69,25.91,50.95,74.42,86.5,88.83,80.37,61.21,45.98,15.82,2.09,,,,,,,,,
m04-D-H-5-oxford-store400,04,D,H,5,45.27,9.41,0.57,0.08,1.67,25.72,51.14,74.5,86.47,88.94,80.38,61.11,45.86,15.8,2.06,,,,,,,,,
m04-D-H-50-oxford-store400,04,D,H,50,45.35,9.3,0.54,0.08,1.7,25.61,51.22,74.47,86.42,88.75,80.47,61.01,45.94,15.76,2.04,,,,,,,,,
m04-D-H-75-oxford-store400,04,D,H,75,45.14,9.37,0.56,0.09,1.71,25.84,51.1,74.55,86.63,88.98,80.45,61.0,45.93,15.92,1.99,,,,,,,,,
m04-D-H-95-oxford-store400,04,D,H,95,45.18,9.38,0.55,0.09,1.77,25.78,51.17,74.5,86.4,88.97,80.43,60.97,45.95,15.82,2.03,,,,,,,,,
m04-W-A-25-oxford-store400,04,W,A,25,34.39,8.52,0.63,0.09,1.71,25.78,50.87,74.32,86.45,88.78,80.24,59.78,35.91,14.89,2.05,,,,,,,,,
m04-W-A-5-oxford-store400,04,W,A,5,34.64,8.68,0.58,0.07,1.62,25.46,50.81,74.48,86.39,88.71,80.27,60.06,36.05,14.8,2.14,,,,,,,,,
m04-W-A-50-oxford-store400,04,W,A,50,34.57,8.6,0.57,0.07,1.7,25.87,51.16,74.21,86.45,88.73,80.16,59.83,35.95,14.97,2.1,,,,,,,,,
m04-W-A-75-oxford-store400,04,W,A,75,34.47,8.59,0.59,0.09,1.72,25.61,50.92,74.34,86.35,88.83,80.34,59.89,35.98,14.99,2.17,,,,,,,,,
m04-W-A-95-oxford-store400,04,W,A,95,34.49,8.56,0.59,0.07,1.77,25.8,51.13,74.34,86.36,88.75,80.17,59.96,35.92,14.79,2.15,,,,,,,,,
m04-W-C-25-oxford-store400,04,W,C,25,27.2,8.13,0.56,0.12,1.77,25.88,51.21,74.13,86.24,88.55,80.25,59.3,29.55,14.08,2.06,,,,,,,,,
m04-W-C-5-oxford-store400,04,W,C,5,27.28,8.21,0.61,0.1,1.81,25.78,51.03,73.98,86.21,88.58,80.07,59.43,29.68,14.31,2.08,,,,,,,,,
m04-W-C-50-oxford-store400,04,W,C,50,27.25,7.91,0.66,0.09,1.78,25.92,50.97,74.23,86.19,88.66,80.24,59.52,29.41,14.16,1.96,,,,,,,,,
m04-W-C-75-oxford-store400,04,W,C,75,26.95,8.12,0.64,0.11,1.85,25.9,51.19,74.18,86.36,88.67,80.08,59.63,29.6,14.23,2.11,,,,,,,,,
m04-W-C-95-oxford-store400,04,W,C,95,27.25,8.16,0.54,0.11,1.8,25.89,51.06,74.17,86.34,88.65,80.12,59.58,29.6,14.2,1.99,,,,,,,,,
m04-W-H-25-oxford-store400,04,W,H,25,36.33,9.15,0.58,0.09,1.57,25.53,50.9,74.43,86.52,88.83,80.23,59.52,36.81,15.66,2.11,,,,,,,,,
m04-W-H-5-oxford-store400,04,W,H,5,36.13,8.88,0.59,0.06,1.62,25.29,50.61,74.38,86.4,88.88,80.28,59.33,36.78,15.57,2.07,,,,,,,,,
m04-W-H-50-oxford-store400,04,W,H,50,36.39,9.02,0.55,0.09,1.57,25.04,50.82,74.28,86.67,89.01,80.18,59.23,36.94,16.01,2.05,,,,,,,,,
m04-W-H-75-oxford-store400,04,W,H,75,36.25,9.1,0.53,0.07,1.64,25.22,50.67,74.65,86.48,88.87,80.35,59.54,36.89,15.75,2.09,,,,,,,,,
m04-W-H-95-oxford-store400,04,W,H,95,36.67,9.11,0.6,0.08,1.7,25.22,50.75,74.43,86.37,88.97,80.22,59.48,36.83,15.83,2.09,,,,,,,,,
m05-A-A-0-oxford-store400,05,A,A,0,8.8,0.63,0.08,1.73,25.96,51.02,74.44,86.34,88.73,80.23,60.54,39.77,14.97,2.06,,,,,,,,,,
m05-A-C-0-oxford-store400,05,A,C,0,4.9,0.45,0.05,1.53,25.49,50.82,73.94,86.12,88.47,80.04,60.27,39.01,8.45,1.16,,,,,,,,,,
m05-A-H-0-oxford-store400,05,A,H,0,13.18,0.64,0.07,1.8,25.98,51.28,74.65,86.47,89.01,80.48,60.52,40.79,22.87,3.15,,,,,,,,,,
m05-D-A-0-oxford-store400,05,D,A,0,9.65,0.66,0.08,1.68,25.56,51.04,74.49,86.3,88.8,80.34,60.51,40.03,16.25,2.26,,,,,,,,,,
m05-D-C-0-oxford-store400,05,D,C,0,6.11,0.55,0.08,1.65,25.62,50.99,74.35,86.3,88.62,80.11,60.42,39.45,10.76,1.39,,,,,,,,,,
m05-D-H-0-oxford-store400,05,D,H,0,14.51,0.64,0.1,1.74,25.62,51.33,74.46,86.38,88.7,80.35,60.8,40.84,23.82,2.9,,,,,,,,,,
m05-W-A-0-oxford-store400,05,W,A,0,9.23,0.63,0.1,1.77,25.73,51.15,74.41,86.37,88.67,80.36,60.61,39.87,15.7,2.25,,,,,,,,,,
m05-W-C-0-oxford-store400,05,W,C,0,3.7,0.29,0.06,1.47,25.06,50.69,73.97,85.83,88.3,79.86,60.23,38.74,5.91,0.66,,,,,,,,,,
m05-W-H-0-oxford-store400,05,W,H,0,11.52,0.66,0.08,1.79,26.04,51.44,74.4,86.51,89.04,80.38,60.65,40.33,20.37,2.92,,,,,,,,,,
m06-A-A-0-oxford-store400,06,A,A,0,0.58,0.09,1.75,25.77,51.1,74.25,86.32,88.79,80.27,60.5,39.8,15.07,2.05,,,,,,,,,,,
m06-A-C-0-oxford-store400,06,A,C,0,0.04,0.0,0.87,24.29,50.92,73.78,85.83,88.13,79.73,60.11,39.65,14.68,0.86,,,,,,,,,,,
m06-A-H-0-oxford-store400,06,A,H,0,5.15,0.48,2.67,26.82,51.31,74.82,86.69,89.16,80.82,60.72,39.92,15.77,7.06,,,,,,,,,,,
m06-D-A-0-oxford-store400,06,D,A,0,0.71,0.13,1.88,25.91,51.16,74.4,86.37,88.86,80.18,60.51,39.76,15.24,2.38,,,,,,,,,,,
m06-D-C-0-oxford-store400,06,D,C,0,0.1,0.01,0.9,23.87,50.73,74.01,85.71,88.2,79.84,60.14,39.48,14.71,1.11,,,,,,,,,,,
m06-D-H-0-oxford-store400,06,D,H,0,7.55,0.6,2.78,26.78,51.5,74.87,86.88,89.13,80.8,60.94,39.97,16.01,9.16,,,,,,,,,,,
m06-W-A-0-oxford-store400,06,W,A,0,0.17,0.03,1.55,25.82,51.13,74.34,86.42,88.53,80.35,60.46,39.92,14.95,1.38,,,,,,,,,,,
m06-W-C-0-oxford-store400,06,W,C,0,0.01,0.0,0.78,23.69,51.05,73.91,85.93,88.13,79.77,60.02,39.47,14.92,0.7,,,,,,,,,,,
m06-W-H-0-oxford-store400,06,W,H,0,2.42,0.34,2.47,26.41,51.42,74.55,86.7,89.04,80.7,60.82,39.96,15.45,4.31,,,,,,,,,,,
m07-A-A-0-oxford-store400,07,A,A,0,0.0,0.0,8.04,34.16,61.51,75.73,83.9,74.36,58.6,38.45,8.66,0.6,0.07,1.83,25.78,51.27,74.58,86.38,88.83,80.44,60.49,39.79,15.06,2.03
m07-A-C-0-oxford-store400,07,A,C,0,0.0,0.0,5.91,33.7,60.82,75.1,83.35,74.16,58.24,38.35,8.71,0.57,0.01,0.61,22.94,50.22,73.64,85.69,87.96,79.73,60.05,39.51,14.89,2.0
m07-A-H-0-oxford-store400,07,A,H,0,0.02,0.13,11.14,34.12,61.21,75.82,84.14,74.73,59.02,38.7,8.92,0.61,2.09,5.05,27.59,51.75,75.18,87.17,89.49,81.05,61.09,40.23,15.27,2.16
m07-D-A-0-oxford-store400,07,D,A,0,0.0,0.0,7.49,34.33,61.42,75.83,84.0,74.44,58.34,38.51,8.65,0.55,0.04,1.52,25.48,51.13,74.36,86.33,88.82,80.25,60.38,39.9,14.98,2.14
m07-D-C-0-oxford-store400,07,D,C,0,0.0,0.0,5.76,33.34,60.51,75.12,83.35,73.81,58.09,38.35,8.71,0.62,0.01,0.55,22.41,50.42,73.41,85.55,87.86,79.47,59.87,39.5,15.09,2.06
m07-D-H-0-oxford-store400,07,D,H,0,0.08,0.31,12.06,34.41,61.51,75.81,84.57,75.07,58.8,38.71,8.9,0.57,3.9,5.71,27.91,51.91,75.31,87.43,89.74,81.19,61.25,40.23,15.33,2.1
m07-W-A-0-oxford-store400,07,W,A,0,0.0,0.0,7.8,34.16,61.19,75.45,83.98,74.44,58.55,38.48,8.71,0.61,0.04,1.58,25.51,50.96,74.27,86.21,88.83,80.2,60.61,39.73,15.0,2.05
m07-W-C-0-oxford-store400,07,W,C,0,0.0,0.0,5.84,33.58,60.72,75.37,83.34,74.1,58.22,38.24,8.71,0.55,0.01,0.65,22.91,50.4,73.68,85.78,87.99,79.6,60.03,39.46,15.07,2.06
m07-W-H-0-oxford-store400,07,W,H,0,0.0,0.02,9.85,34.35,61.56,75.98,84.35,74.67,58.78,38.67,8.89,0.62,0.41,3.62,27.41,51.58,75.02,87.13,89.31,80.68,60.9,40.2,15.37,2.2
m08-A-A-0-oxford-store400,08,A,A,0,0.0,7.7,34.22,61.21,75.72,83.98,74.46,58.62,38.62,8.95,0.56,0.09,1.66,25.96,50.95,74.35,86.4,88.83,80.4,60.59,39.5,15.22,2.03,
m08-A-C-0-oxford-store400,08,A,C,0,0.0,3.54,33.16,60.93,75.6,83.44,74.0,58.19,38.15,8.67,0.66,0.09,0.23,18.23,50.59,73.61,85.54,88.13,79.71,59.91,39.42,14.93,2.03,
m08-A-H-0-oxford-store400,08,A,H,0,1.09,14.19,34.13,61.33,75.6,83.84,74.58,58.81,38.68,8.82,0.68,0.1,10.77,29.18,51.57,75.06,86.97,89.43,80.73,60.95,40.12,15.31,2.17,
m08-D-A-0-oxford-store400,08,D,A,0,0.0,7.61,34.38,61.55,75.71,83.91,74.27,58.71,38.48,8.8,0.57,0.09,1.3,25.34,51.12,74.36,86.31,88.75,80.32,60.53,39.95,15.03,2.09,
m08-D-C-0-oxford-store400,08,D,C,0,0.0,3.91,33.27,61.02,75.61,83.5,74.12,58.23,38.35,8.67,0.55,0.09,0.25,18.91,50.72,73.48,85.55,88.13,79.6,60.12,39.51,15.12,2.03,
m08-D-H-0-oxford-store400,08,D,H,0,1.06,13.79,34.11,61.38,75.47,83.95,74.63,58.66,38.71,8.86,0.68,0.08,10.13,28.85,51.54,74.93,87.02,89.28,80.62,60.86,40.04,15.27,2.21,
m08-W-A-0-oxford-store400,08,W,A,0,0.0,7.14,34.25,61.54,75.82,83.99,74.5,58.64,38.59,8.8,0.57,0.11,1.16,24.91,51.1,74.42,86.39,88.83,80.34,60.47,39.76,15.15,2.05,
m08-W-C-0-oxford-store400,08,W,C,0,0.0,2.72,32.43,60.56,75.31,83.24,73.99,58.14,38.21,8.55,0.59,0.07,0.13,16.14,50.22,73.16,85.29,87.61,79.43,59.73,39.35,14.73,2.13,
m08-W-H-0-oxford-store400,08,W,H,0,0.04,10.71,34.99,62.06,76.3,84.26,74.95,58.7,38.7,8.88,0.53,0.1,4.8,28.62,51.82,74.93,86.91,89.23,80.6,60.79,40.18,15.45,2.14,
m09-A-A-25-oxford-store400,09,A,A,25,7.86,34.26,61.35,75.86,83.66,74.52,58.58,38.51,8.75,0.59,0.09,1.86,26.09,51.32,74.25,86.42,88.81,80.38,60.63,39.81,15.14,2.2,,
m09-A-A-5-oxford-store400,09,A,A,5,7.85,34.22,61.27,75.65,83.91,74.46,58.63,38.57,8.74,0.64,0.09,1.63,25.92,51.25,74.39,86.56,88.76,80.46,60.56,39.81,15.22,2.07,,
m09-A-A-50-oxford-store400,09,A,A,50,7.86,34.22,61.4,75.72,83.78,74.5,58.53,38.57,8.74,0.63,0.07,1.73,25.81,51.1,74.26,86.42,88.67,80.29,60.41,39.84,15.18,2.13,,
m09-A-A-75-oxford-store400,09,A,A,75,7.85,34.21,61.28,75.57,84.06,74.49,58.68,38.47,8.81,0.62,0.09,1.78,25.64,51.28,74.46,86.2,88.7,80.18,60.54,39.72,15.19,2.05,,
m09-A-A-95-oxford-store400,09,A,A,95,8.06,34.25,61.55,75.76,83.78,74.59,58.5,38.45,8.8,0.56,0.08,1.83,25.76,51.34,74.54,86.34,88.76,80.28,60.56,39.75,15.17,2.04,,
m09-A-C-25-oxford-store400,09,A,C,25,1.91,31.86,61.42,76.14,83.79,74.5,58.51,38.38,8.72,0.63,0.12,1.37,14.81,50.01,74.1,86.05,88.31,80.12,60.23,39.81,14.91,2.07,,
m09-A-C-5-oxford-store400,09,A,C,5,1.98,31.89,61.42,76.18,84.12,74.32,58.43,38.51,8.72,0.62,0.08,1.38,15.08,50.18,73.79,86.1,88.49,80.12,60.34,39.7,15.03,2.05,,
m09-A-C-50-oxford-store400,09,A,C,50,1.93,32.04,61.41,76.09,83.98,74.45,58.6,38.5,8.74,0.62,0.08,1.46,14.73,50.05,74.03,85.99,88.53,80.27,60.29,39.79,15.15,2.11,,
m09-A-C-75-oxford-store400,09,A,C,75,2.02,31.96,61.29,75.95,84.07,74.4,58.65,38.33,8.66,0.66,0.1,1.51,15.03,50.09,74.01,86.13,88.44,80.3,60.34,39.84,14.91,2.07,,
m09-A-C-95-oxford-store400,09,A,C,95,1.93,32.07,61.3,76.15,83.98,74.37,58.59,38.33,8.59,0.63,0.1,1.5,15.07,50.26,73.86,86.19,88.41,80.21,60.42,39.68,15.07,2.08,,
m09-A-H-25-oxford-store400,09,A,H,25,15.01,35.4,61.35,75.42,83.73,74.43,58.53,38.51,8.77,0.59,0.08,2.1,35.89,51.94,74.56,86.59,88.98,80.27,60.76,39.79,15.28,2.04,,
m09-A-H-5-oxford-store400,09,A,H,5,14.8,35.41,61.3,75.51,83.75,74.52,58.57,38.55,8.58,0.61,0.09,2.02,35.33,51.96,74.53,86.71,88.81,80.39,60.57,39.75,15.08,2.11,,
m09-A-H-50-oxford-store400,09,A,H,50,14.9,35.42,61.49,75.67,83.77,74.48,58.73,38.46,8.62,0.56,0.09,1.94,35.47,51.92,74.63,86.67,88.88,80.3,60.63,39.86,15.24,2.11,,
m09-A-H-75-oxford-store400,09,A,H,75,14.96,35.13,61.45,75.56,83.82,74.47,58.57,38.58,8.67,0.6,0.07,2.08,35.66,51.87,74.59,86.5,88.87,80.2,60.75,39.85,15.18,2.01,,
m09-A-H-95-oxford-store400,09,A,H,95,14.95,35.29,61.39,75.65,83.57,74.51,58.62,38.45,8.78,0.65,0.12,2.09,35.56,52.08,74.22,86.43,88.84,80.39,60.65,39.71,15.38,2.16,,
m09-D-A-25-oxford-store400,09,D,A,25,7.43,33.95,61.29,75.79,83.77,74.56,58.42,38.5,8.96,0.58,0.1,1.74,25.62,51.06,74.29,86.18,88.77,80.47,60.58,39.85,15.12,2.08,,
m09-D-A-5-oxford-store400,09,D,A,5,7.41,34.04,61.29,75.84,83.81,74.41,58.51,38.57,8.56,0.63,0.09,1.64,25.23,51.06,74.32,86.41,88.74,80.32,60.45,39.8,15.24,2.03,,
m09-D-A-50-oxford-store400,09,D,A,50,7.32,34.02,61.27,75.73,83.9,74.37,58.53,38.42,8.83,0.66,0.08,1.64,25.23,51.05,74.27,86.25,88.74,80.35,60.71,39.83,15.16,2.11,,
m09-D-A-75-oxford-store400,09,D,A,75,7.47,34.15,61.19,75.8,83.72,74.46,58.52,38.58,8.54,0.56,0.09,1.67,25.4,50.98,74.38,86.29,88.76,80.28,60.59,39.92,15.1,2.1,,
m09-D-A-95-oxford-store400,09,D,A,95,7.37,33.99,61.19,75.75,83.96,74.47,58.66,38.57,8.66,0.58,0.09,1.85,25.34,50.98,74.41,86.36,88.71,80.1,60.51,39.9,15.27,2.09,,
m09-D-H-25-oxford-store400,09,D,H,25,18.91,35.57,61.21,75.42,83.71,74.44,58.71,38.46,8.67,0.62,0.1,2.19,39.5,52.2,74.71,86.63,88.82,80.31,60.65,39.8,15.1,2.13,,
m09-D-H-5-oxford-store400,09,D,H,5,18.9,35.65,61.39,75.52,83.63,74.41,58.56,38.44,8.79,0.61,0.08,2.22,39.85,52.01,74.79,86.46,88.91,80.3,60.5,39.96,15.09,2.06,,
m09-D-H-50-oxford-store400,09,D,H,50,18.8,35.47,61.39,75.44,83.67,74.45,58.78,38.32,8.69,0.62,0.08,2.17,39.75,52.32,74.81,86.71,88.97,80.26,60.64,39.78,15.16,2.09,,
m09-D-H-75-oxford-store400,09,D,H,75,18.85,35.72,61.34,75.32,84.01,74.31,58.65,38.43,8.65,0.58,0.08,2.19,40.02,52.06,74.68,86.57,89.01,80.23,60.48,39.86,15.07,2.02,,
m09-D-H-95-oxford-store400,09,D,H,95,19.07,35.76,61.38,75.51,83.66,74.25,58.7,38.53,8.74,0.63,0.06,2.17,39.79,52.1,74.72,86.5,88.77,80.37,60.62,39.9,15.19,2.12,,
m09-W-A-25-oxford-store400,09,W,A,25,7.42,34.23,61.14,75.67,83.79,74.24,58.58,38.54,8.65,0.63,0.12,1.78,24.87,51.07,74.33,86.27,88.77,80.08,60.5,39.95,15.14,2.11,,
m09-W-A-5-oxford-store400,09,W,A,5,7.46,34.19,61.39,75.74,83.86,74.42,58.52,38.36,8.74,0.57,0.06,1.73,24.66,50.99,74.33,86.25,88.81,80.34,60.48,39.64,15.07,2.06,,
m09-W-A-50-oxford-store400,09,W,A,50,7.43,34.24,61.09,75.61,83.79,74.43,58.57,38.28,8.82,0.6,0.08,1.67,24.88,51.14,74.29,86.22,88.52,80.2,60.6,39.87,15.34,2.13,,
m09-W-A-75-oxford-store400,09,W,A,75,7.37,34.09,61.15,75.59,83.73,74.48,58.44,38.46,8.81,0.58,0.1,1.6,24.81,51.18,74.34,86.4,88.45,80.16,60.47,39.67,15.07,2.03,,
m09-W-A-95-oxford-store400,09,W,A,95,7.42,34.02,61.16,75.71,83.88,74.39,58.47,38.51,8.88,0.57,0.08,1.8,24.83,51.06,74.36,86.51,88.84,80.13,60.66,39.85,15.18,1.97,,
m09-W-C-25-oxford-store400,09,W,C,25,0.33,28.7,61.34,75.97,83.99,74.41,58.56,38.25,8.77,0.59,0.09,1.24,7.32,48.84,73.67,85.71,88.31,80.05,60.19,39.67,15.17,2.05,,
m09-W-C-5-oxford-store400,09,W,C,5,0.38,28.62,61.33,76.07,83.95,74.4,58.42,38.23,8.68,0.6,0.07,1.23,7.24,48.71,73.79,85.87,88.23,79.84,60.16,39.66,14.93,1.97,,
m09-W-C-50-oxford-store400,09,W,C,50,0.34,28.61,61.19,76.14,83.93,74.33,58.23,38.34,8.95,0.58,0.1,1.32,7.34,48.67,73.53,85.63,88.32,79.75,60.24,39.67,14.93,2.04,,
m09-W-C-75-oxford-store400,09,W,C,75,0.33,28.41,61.24,76.13,83.91,74.24,58.37,38.41,8.71,0.63,0.1,1.21,7.27,48.59,73.75,85.7,88.16,79.73,60.1,39.67,15.02,2.1,,
m09-W-C-95-oxford-store400,09,W,C,95,0.35,28.53,61.23,76.34,83.93,74.43,58.33,38.16,8.71,0.6,0.07,1.16,7.36,48.65,73.69,85.68,88.13,79.85,60.21,39.62,14.97,2.03,,
m09-W-H-25-oxford-store400,09,W,H,25,12.52,34.83,61.27,75.54,83.92,74.37,58.7,38.6,8.74,0.57,0.08,1.95,30.87,51.69,74.65,86.55,88.98,80.26,60.44,39.89,15.18,2.03,,
m09-W-H-5-oxford-store400,09,W,H,5,12.59,35.07,61.13,75.37,83.56,74.46,58.61,38.51,8.76,0.59,0.07,1.93,31.18,51.82,74.46,86.37,88.86,80.26,60.5,39.99,15.13,2.12,,
m09-W-H-50-oxford-store400,09,W,H,50,12.41,34.91,61.09,75.55,83.74,74.42,58.37,38.44,8.61,0.57,0.11,2.01,31.21,51.67,74.66,86.47,88.88,80.52,60.4,40.12,15.18,2.08,,
m09-W-H-75-oxford-store400,09,W,H,75,12.52,34.98,61.18,75.52,83.71,74.29,58.66,38.53,8.83,0.59,0.1,1.91,31.02,51.47,74.49,86.52,89.02,80.32,60.56,39.99,15.16,2.07,,
m09-W-H-95-oxford-store400,09,W,H,95,12.63,34.89,61.2,75.33,83.76,74.47,58.55,38.41,8.61,0.55,0.09,1.82,31.12,51.68,74.44,86.34,88.95,80.25,60.76,39.96,15.2,2.13,,
m10-A-A-25-oxford-store400,10,A,A,25,34.17,61.51,75.83,84.0,74.67,58.55,38.48,8.65,0.54,0.09,1.77,25.89,51.16,74.45,86.37,88.74,80.2,60.52,39.74,15.19,2.02,,,
m10-A-A-5-oxford-store400,10,A,A,5,34.06,61.09,75.62,83.9,74.32,58.43,38.44,8.88,0.57,0.11,1.88,25.82,51.04,74.32,86.39,88.91,80.26,60.64,39.93,15.1,2.09,,,
m10-A-A-50-oxford-store400,10,A,A,50,34.42,61.31,75.71,83.61,74.4,58.5,38.38,8.7,0.57,0.12,1.74,25.87,51.11,74.31,86.46,88.79,80.22,60.56,39.76,15.08,2.08,,,
m10-A-A-75-oxford-store400,10,A,A,75,34.2,61.34,75.78,83.76,74.51,58.53,38.28,8.82,0.62,0.09,1.77,25.78,51.03,74.36,86.42,88.91,80.27,60.66,39.94,15.08,2.18,,,
m10-A-A-95-oxford-store400,10,A,A,95,34.37,61.35,75.64,83.8,74.56,58.55,38.45,8.76,0.57,0.1,1.69,26.09,51.29,74.31,86.43,88.7,80.42,60.68,39.67,15.16,2.13,,,
m10-A-C-25-oxford-store400,10,A,C,25,24.46,59.95,76.09,84.06,74.61,58.62,38.53,8.57,0.59,0.09,1.63,25.45,39.59,72.48,86.15,88.44,80.21,60.63,39.82,15.21,1.99,,,
m10-A-C-5-oxford-store400,10,A,C,5,24.35,60.0,76.19,84.22,74.73,58.43,38.54,8.63,0.6,0.1,1.66,25.3,39.16,72.38,86.08,88.49,80.45,60.62,39.74,15.05,2.09,,,
m10-A-C-50-oxford-store400,10,A,C,50,24.58,60.05,76.17,84.27,74.65,58.47,38.32,8.74,0.59,0.11,1.74,25.35,39.29,72.57,86.26,88.55,80.45,60.39,39.9,15.15,2.14,,,
m10-A-C-75-oxford-store400,10,A,C,75,24.29,60.07,76.13,84.16,74.5,58.6,38.29,8.7,0.61,0.12,1.79,25.59,39.68,72.48,86.15,88.56,80.42,60.63,40.08,15.13,2.1,,,
m10-A-C-95-oxford-store400,10,A,C,95,24.32,59.93,76.19,84.02,74.63,58.55,38.35,8.79,0.59,0.07,1.75,25.46,39.46,72.55,86.04,88.68,80.49,60.42,39.72,15.13,2.1,,,
m10-A-H-25-oxford-store400,10,A,H,25,44.18,62.32,75.11,83.48,74.14,58.47,38.43,8.84,0.57,0.09,1.71,26.15,59.44,76.2,86.37,88.8,80.05,60.32,39.71,14.99,2.11,,,
m10-A-H-5-oxford-store400,10,A,H,5,43.96,62.16,75.08,83.52,74.21,58.46,38.5,8.63,0.59,0.05,1.68,25.94,59.74,76.17,86.54,88.8,80.07,60.33,39.8,15.15,2.23,,,
m10-A-H-50-oxford-store400,10,A,H,50,44.01,62.41,75.22,83.62,74.26,58.54,38.48,8.74,0.61,0.08,1.71,25.73,59.31,76.07,86.34,88.84,79.95,60.23,39.68,15.11,2.07,,,
m10-A-H-75-oxford-store400,10,A,H,75,43.93,62.44,75.03,83.37,74.21,58.49,38.53,8.65,0.61,0.1,1.85,26.1,59.16,76.01,86.17,88.81,80.02,60.33,39.8,15.05,2.02,,,
m10-A-H-95-oxford-store400,10,A,H,95,43.78,62.3,75.0,83.44,74.27,58.46,38.54,8.58,0.61,0.07,1.7,25.97,59.36,76.22,86.31,88.63,79.73,60.14,39.56,15.12,2.08,,,
m10-D-A-25-oxford-store400,10,D,A,25,35.05,61.36,75.79,83.82,74.42,58.66,38.38,8.78,0.59,0.11,1.81,25.91,53.06,74.17,86.39,88.75,80.41,60.49,39.79,15.29,2.01,,,
m10-D-A-5-oxford-store400,10,D,A,5,35.05,61.25,75.73,83.85,74.43,58.66,38.34,8.78,0.54,0.1,1.69,25.81,52.85,74.42,86.42,88.61,80.36,60.43,39.8,15.26,2.08,,,
m10-D-A-50-oxford-store400,10,D,A,50,35.14,61.37,75.52,83.81,74.62,58.67,38.47,8.83,0.6,0.09,1.71,25.85,53.03,74.24,86.3,88.63,80.37,60.43,39.86,14.98,2.19,,,
m10-D-A-75-oxford-store400,10,D,A,75,35.06,61.41,75.71,84.13,74.43,58.47,38.41,8.81,0.6,0.1,1.71,25.96,52.94,74.36,86.31,88.67,80.31,60.51,39.86,15.2,2.16,,,
m10-D-A-95-oxford-store400,10,D,A,95,34.99,61.26,75.75,83.71,74.57,58.71,38.61,8.93,0.59,0.08,1.87,26.03,52.8,74.37,86.52,88.63,80.24,60.6,39.81,15.13,2.07,,,
m10-D-H-25-oxford-store400,10,D,H,25,45.65,62.42,75.01,83.64,74.23,58.55,38.48,8.76,0.55,0.09,1.76,26.15,61.21,76.15,86.42,88.81,80.13,60.34,39.82,15.29,2.04,,,
