,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m04-A-C-50-eyrewell-store800,04,A,C,50,41.32,14.2,5.84,5.13,18.49,45.81,67.61,86.88,98.21,98.62,87.92,67.92,42.39,24.69,8.55,,,,,,,,,
m04-A-C-75-eyrewell-store800,04,A,C,75,40.89,14.22,5.81,5.18,18.48,45.93,67.52,87.06,98.25,98.61,87.85,68.04,42.57,24.42,8.78,,,,,,,,,
m04-A-C-95-eyrewell-store800,04,A,C,95,40.9,14.23,5.83,5.16,18.46,45.96,67.55,87.09,98.29,98.48,87.86,67.94,42.61,24.67,8.55,,,,,,,,,
m04-A-H-25-eyrewell-store800,04,A,H,25,53.86,15.08,5.65,4.99,18.19,45.62,67.4,87.34,98.48,98.73,88.05,68.93,53.95,25.93,8.33,,,,,,,,,
m04-A-H-5-eyrewell-store800,04,A,H,5,53.71,14.85,5.6,5.07,18.37,45.46,67.56,87.28,98.49,98.64,87.95,68.88,53.89,25.79,8.44,,,,,,,,,
m04-A-H-50-eyrewell-store800,04,A,H,50,53.83,15.09,5.84,5.07,18.15,45.44,67.63,87.21,98.56,98.52,88.18,68.8,53.93,25.8,8.44,,,,,,,,,
m04-A-H-75-eyrewell-store800,04,A,H,75,53.75,15.04,5.79,5.01,18.2,45.49,67.58,87.28,98.44,98.67,88.04,68.8,54.0,25.79,8.51,,,,,,,,,
m04-A-H-95-eyrewell-store800,04,A,H,95,53.81,15.1,5.61,5.01,18.36,45.63,67.7,87.29,98.55,98.85,88.1,69.05,53.88,25.92,8.66,,,,,,,,,
m04-D-A-25-eyrewell-store800,04,D,A,25,50.34,14.87,5.85,5.26,18.23,45.81,67.58,87.19,98.45,98.46,88.02,68.69,50.84,25.65,8.47,,,,,,,,,
m04-D-A-5-eyrewell-store800,04,D,A,5,50.27,14.92,5.7,5.21,18.33,45.75,67.79,87.17,98.3,98.69,88.01,68.74,50.99,25.7,8.51,,,,,,,,,
m04-D-A-50-eyrewell-store800,04,D,A,50,50.41,14.79,5.84,5.17,18.34,45.69,67.73,86.99,98.41,98.56,88.03,68.76,50.88,25.66,8.58,,,,,,,,,
m04-D-A-75-eyrewell-store800,04,D,A,75,50.34,14.97,5.68,5.16,18.37,45.8,67.61,87.12,98.45,98.63,88.13,68.92,50.91,25.55,8.61,,,,,,,,,
m04-D-A-95-eyrewell-store800,04,D,A,95,50.33,15.09,5.79,5.11,18.51,45.82,67.64,87.19,98.4,98.6,87.98,68.86,50.81,25.7,8.61,,,,,,,,,
m04-D-C-25-eyrewell-store800,04,D,C,25,42.45,14.68,5.76,5.16,18.33,45.81,67.6,87.04,98.27,98.43,87.8,68.02,43.86,25.14,8.46,,,,,,,,,
m04-D-C-5-eyrewell-store800,04,D,C,5,42.42,14.59,5.9,5.13,18.44,45.75,67.65,86.93,98.12,98.63,88.01,68.07,44.05,25.05,8.72,,,,,,,,,
m04-D-C-50-eyrewell-store800,04,D,C,50,42.28,14.47,5.84,5.26,18.33,45.72,67.58,87.05,98.2,98.52,88.12,67.9,43.65,25.14,8.53,,,,,,,,,
m04-D-C-75-eyrewell-store800,04,D,C,75,42.43,14.68,5.8,5.15,18.4,45.83,67.74,87.05,98.25,98.46,88.0,67.95,43.8,25.09,8.41,,,,,,,,,
m04-D-C-95-eyrewell-store800,04,D,C,95,42.37,14.61,5.77,5.11,18.53,45.9,67.81,86.89,98.22,98.44,87.87,68.18,43.68,25.18,8.4,,,,,,,,,
m04-D-H-25-eyrewell-store800,04,D,H,25,54.3,14.88,5.63,5.11,18.16,45.5,67.54,87.23,98.47,98.7,88.05,68.95,54.64,26.07,8.48,,,,,,,,,
m04-D-H-5-eyrewell-store800,04,D,H,5,54.4,15.19,5.74,5.02,18.16,45.49,67.6,87.15,98.55,98.71,88.05,69.05,54.76,25.99,8.57,,,,,,,,,
m04-D-H-50-eyrewell-store800,04,D,H,50,54.29,15.09,5.71,4.98,18.37,45.34,67.54,87.27,98.44,98.72,88.13,68.93,54.53,25.89,8.46,,,,,,,,,
m04-D-H-75-eyrewell-store800,04,D,H,75,54.31,15.28,5.62,5.01,18.36,45.48,67.53,87.2,98.35,98.69,88.02,69.08,54.63,25.89,8.43,,,,,,,,,
m04-D-H-95-eyrewell-store800,04,D,H,95,54.46,15.0,5.67,5.04,18.22,45.69,67.54,87.19,98.54,98.71,88.1,69.0,54.66,25.74,8.49,,,,,,,,,
m04-W-A-25-eyrewell-store800,04,W,A,25,43.81,14.3,5.84,5.09,18.35,45.48,67.42,87.19,98.3,98.69,88.1,68.02,44.64,24.93,8.56,,,,,,,,,
m04-W-A-5-eyrewell-store800,04,W,A,5,43.65,14.34,5.71,5.16,18.33,45.41,67.32,87.05,98.43,98.63,88.03,67.96,44.53,25.02,8.73,,,,,,,,,
m04-W-A-50-eyrewell-store800,04,W,A,50,43.55,14.47,5.75,5.08,18.39,45.6,67.52,87.21,98.37,98.67,88.07,68.03,44.61,24.98,8.53,,,,,,,,,
m04-W-A-75-eyrewell-store800,04,W,A,75,43.71,14.48,5.75,5.1,18.36,45.44,67.41,87.21,98.29,98.68,87.94,68.06,44.59,24.92,8.47,,,,,,,,,
m04-W-A-95-eyrewell-store800,04,W,A,95,43.77,14.35,5.8,5.05,18.15,45.44,67.46,87.16,98.42,98.68,87.94,68.0,44.66,24.84,8.49,,,,,,,,,
m04-W-C-25-eyrewell-store800,04,W,C,25,38.4,14.19,5.79,5.13,18.46,45.65,67.52,87.05,98.4,98.35,87.88,67.66,39.64,24.49,8.84,,,,,,,,,
m04-W-C-5-eyrewell-store800,04,W,C,5,38.19,14.21,5.79,5.28,18.41,45.64,67.54,87.05,98.16,98.6,87.86,67.59,39.94,24.65,8.6,,,,,,,,,
m04-W-C-50-eyrewell-store800,04,W,C,50,38.22,14.24,5.77,5.26,18.41,45.67,67.53,86.84,98.16,98.58,87.96,67.63,39.52,24.57,8.66,,,,,,,,,
m04-W-C-75-eyrewell-store800,04,W,C,75,38.1,14.12,5.84,5.2,18.26,45.48,67.33,87.05,98.36,98.4,88.03,67.68,39.51,24.53,8.76,,,,,,,,,
m04-W-C-95-eyrewell-store800,04,W,C,95,38.18,14.05,5.82,5.25,18.21,45.82,67.52,86.93,98.34,98.38,87.83,67.67,39.66,24.6,8.69,,,,,,,,,
m04-W-H-25-eyrewell-store800,04,W,H,25,47.15,14.88,5.72,4.92,18.32,45.12,67.3,87.29,98.33,98.76,88.19,67.61,47.51,25.92,8.49,,,,,,,,,
m04-W-H-5-eyrewell-store800,04,W,H,5,46.95,14.89,5.65,4.82,17.86,45.3,67.45,87.31,98.41,98.73,88.04,67.71,47.47,25.96,8.41,,,,,,,,,
m04-W-H-50-eyrewell-store800,04,W,H,50,46.96,14.97,5.58,4.95,18.27,45.25,67.16,87.29,98.46,98.6,87.99,67.73,47.54,25.74,8.44,,,,,,,,,
m04-W-H-75-eyrewell-store800,04,W,H,75,47.27,15.16,5.62,4.98,17.94,45.19,67.32,87.38,98.43,98.64,88.03,67.88,47.42,25.89,8.46,,,,,,,,,
m04-W-H-95-eyrewell-store800,04,W,H,95,47.14,14.88,5.71,5.03,18.12,45.27,67.25,87.47,98.55,98.55,87.9,67.69,47.01,25.7,8.62,,,,,,,,,
m05-A-A-0-eyrewell-store800,05,A,A,0,14.53,5.82,5.12,18.21,45.66,67.71,87.08,98.26,98.63,88.14,68.54,49.19,25.26,8.53,,,,,,,,,,
m05-A-C-0-eyrewell-store800,05,A,C,0,9.93,5.6,5.21,18.15,45.48,67.4,86.96,98.22,98.46,87.62,68.58,48.22,17.42,7.05,,,,,,,,,,
m05-A-H-0-eyrewell-store800,05,A,H,0,18.09,5.95,5.16,18.3,46.1,67.85,87.24,98.57,98.82,88.23,68.76,49.71,31.01,9.46,,,,,,,,,,
m05-D-A-0-eyrewell-store800,05,D,A,0,15.91,5.89,5.09,18.17,45.47,67.65,87.06,98.21,98.5,87.91,68.52,49.25,26.74,8.6,,,,,,,,,,
m05-D-C-0-eyrewell-store800,05,D,C,0,12.62,5.72,5.17,18.21,45.76,67.38,87.06,98.23,98.53,87.98,68.54,48.61,21.73,8.18,,,,,,,,,,
m05-D-H-0-eyrewell-store800,05,D,H,0,19.49,5.28,4.7,17.64,45.29,67.13,87.07,97.97,98.44,87.83,68.55,49.83,31.62,8.31,,,,,,,,,,
m05-W-A-0-eyrewell-store800,05,W,A,0,14.25,5.79,5.11,18.46,45.77,67.86,87.15,98.4,98.62,87.96,68.68,49.06,24.7,8.63,,,,,,,,,,
m05-W-C-0-eyrewell-store800,05,W,C,0,8.32,5.4,5.1,18.09,45.6,67.24,86.97,98.12,98.33,87.75,68.51,48.13,14.77,6.86,,,,,,,,,,
m05-W-H-0-eyrewell-store800,05,W,H,0,16.85,5.94,5.26,18.26,45.76,67.66,87.37,98.6,98.7,88.1,68.8,49.32,29.55,9.3,,,,,,,,,,
m06-A-A-0-eyrewell-store800,06,A,A,0,5.7,5.29,18.08,45.68,67.75,87.14,98.35,98.71,88.09,68.55,49.25,25.33,8.55,,,,,,,,,,,
m06-A-C-0-eyrewell-store800,06,A,C,0,0.84,2.78,17.7,45.32,67.3,86.9,98.09,98.34,87.6,68.41,48.91,24.65,3.4,,,,,,,,,,,
m06-A-H-0-eyrewell-store800,06,A,H,0,14.59,5.93,18.53,46.01,67.97,87.46,98.6,98.85,88.32,68.66,49.11,26.11,16.46,,,,,,,,,,,
m06-D-A-0-eyrewell-store800,06,D,A,0,6.31,5.21,18.03,45.62,67.5,87.04,98.36,98.69,87.98,68.39,49.12,25.38,8.86,,,,,,,,,,,
m06-D-C-0-eyrewell-store800,06,D,C,0,1.3,3.01,17.55,45.42,67.09,86.69,98.04,98.2,87.77,68.17,48.89,24.69,3.88,,,,,,,,,,,
m06-D-H-0-eyrewell-store800,06,D,H,0,15.97,6.02,18.39,45.94,67.73,87.33,98.5,98.79,88.28,68.75,49.29,26.21,17.79,,,,,,,,,,,
m06-W-A-0-eyrewell-store800,06,W,A,0,4.57,5.28,18.19,45.83,67.61,87.14,98.38,98.6,88.04,68.67,49.16,25.32,7.52,,,,,,,,,,,
m06-W-C-0-eyrewell-store800,06,W,C,0,0.7,2.83,17.77,45.23,67.12,86.81,98.08,98.41,87.6,68.39,49.03,24.65,3.15,,,,,,,,,,,
m06-W-H-0-eyrewell-store800,06,W,H,0,11.39,5.76,18.57,45.66,67.87,87.36,98.59,98.66,88.21,68.73,49.28,25.79,13.86,,,,,,,,,,,
m07-A-A-0-eyrewell-store800,07,A,A,0,0.37,7.04,27.08,47.75,76.36,87.98,93.53,83.21,67.76,48.36,14.84,5.82,5.24,18.39,45.59,67.58,87.14,98.43,98.57,87.96,68.59,49.09,25.3,8.43
m07-A-C-0-eyrewell-store800,07,A,C,0,0.0,3.36,26.39,47.69,76.15,87.7,93.09,82.67,67.29,48.17,14.65,5.7,0.54,14.9,45.19,66.89,86.63,97.96,98.21,87.54,68.24,48.86,25.17,8.51
m07-A-H-0-eyrewell-store800,07,A,H,0,4.89,9.78,27.42,48.37,76.88,88.62,93.64,83.63,68.05,48.54,14.7,5.75,13.7,19.26,46.03,68.12,87.52,98.66,99.11,88.25,69.0,49.18,25.36,8.83
m07-D-A-0-eyrewell-store800,07,D,A,0,0.14,6.52,27.24,48.15,76.47,88.0,93.32,83.11,67.54,48.36,14.58,5.79,4.23,18.23,45.81,67.77,87.0,98.33,98.59,88.13,68.44,48.92,25.22,8.62
m07-D-C-0-eyrewell-store800,07,D,C,0,0.0,3.03,26.29,47.56,75.77,87.36,92.94,82.79,67.34,48.13,14.78,5.69,0.52,13.96,45.11,67.02,86.47,97.71,97.94,87.3,68.1,48.65,25.21,8.52
m07-D-H-0-eyrewell-store800,07,D,H,0,5.68,9.99,27.5,48.38,76.87,88.58,94.01,83.51,68.01,48.58,14.84,5.79,15.34,19.35,45.98,68.15,87.59,98.83,99.1,88.38,68.86,49.31,25.4,8.89
m07-W-A-0-eyrewell-store800,07,W,A,0,0.23,6.75,27.18,47.75,76.43,88.05,93.17,83.14,67.59,48.3,14.64,5.75,4.36,18.29,45.73,67.72,87.05,98.38,98.66,88.1,68.59,49.22,25.24,8.67
m07-W-C-0-eyrewell-store800,07,W,C,0,0.0,3.25,26.48,47.4,75.95,87.67,92.99,82.7,67.4,48.22,14.46,5.69,0.59,14.51,45.09,67.0,86.56,97.76,98.09,87.4,68.28,48.83,25.05,8.47
m07-W-H-0-eyrewell-store800,07,W,H,0,2.47,9.34,27.34,48.19,76.85,88.32,93.84,83.32,67.89,48.62,14.67,5.77,10.73,19.31,46.22,67.94,87.37,98.77,98.94,88.35,68.76,49.24,25.23,8.77
m08-A-A-0-eyrewell-store800,08,A,A,0,7.0,27.16,47.81,76.41,88.1,93.37,83.1,67.62,48.36,14.75,5.84,5.24,18.2,45.8,67.64,87.1,98.34,98.54,88.09,68.42,49.06,25.24,8.77,
m08-A-C-0-eyrewell-store800,08,A,C,0,1.19,24.46,47.59,75.94,87.85,93.47,82.88,67.58,48.42,14.68,5.78,5.2,7.75,43.7,67.28,86.84,97.98,98.33,87.83,68.41,48.91,25.27,8.51,
m08-A-H-0-eyrewell-store800,08,A,H,0,15.86,28.65,47.97,76.85,88.2,93.41,83.2,67.86,48.45,14.66,5.81,5.33,29.88,46.95,67.86,87.42,98.69,98.87,88.24,68.73,49.44,25.55,8.58,
m08-D-A-0-eyrewell-store800,08,D,A,0,6.85,27.18,47.91,76.53,88.22,93.41,83.08,67.71,48.41,14.73,5.7,5.04,18.01,45.58,67.67,87.12,98.37,98.64,88.05,68.76,49.07,25.29,8.59,
m08-D-C-0-eyrewell-store800,08,D,C,0,1.41,25.06,47.66,76.13,87.94,93.35,83.06,67.59,48.22,14.38,5.85,5.19,8.62,44.18,67.28,86.77,97.99,98.13,87.57,68.35,48.98,25.28,8.54,
m08-D-H-0-eyrewell-store800,08,D,H,0,15.9,27.78,47.72,76.49,87.83,93.29,83.01,67.84,48.32,14.57,5.78,5.07,29.64,45.9,67.75,87.21,98.5,98.69,87.92,68.58,49.23,25.32,8.56,
m08-W-A-0-eyrewell-store800,08,W,A,0,6.23,27.03,47.8,76.26,87.93,93.32,83.16,67.64,48.57,14.5,5.75,5.12,16.75,45.91,67.69,87.2,98.3,98.72,87.99,68.54,49.04,25.32,8.48,
m08-W-C-0-eyrewell-store800,08,W,C,0,0.61,23.51,47.65,75.81,87.81,93.13,82.92,67.52,48.29,14.65,5.64,5.1,5.3,43.21,67.23,86.61,97.85,98.13,87.57,68.29,48.86,25.21,8.56,
m08-W-H-0-eyrewell-store800,08,W,H,0,13.09,28.1,47.96,76.62,88.1,93.55,83.03,67.71,48.4,14.64,5.81,5.13,28.36,46.7,67.64,87.48,98.74,98.84,88.22,68.92,49.23,25.44,8.6,
m09-A-A-25-eyrewell-store800,09,A,A,25,27.02,47.89,76.45,87.87,93.48,83.22,67.61,48.4,14.64,5.87,5.11,18.27,45.65,67.68,87.15,98.33,98.62,87.95,68.66,49.26,25.2,8.51,,
m09-A-A-5-eyrewell-store800,09,A,A,5,27.19,47.84,76.6,88.12,93.35,83.09,67.76,48.44,14.74,5.94,5.12,18.31,45.63,67.57,87.15,98.41,98.64,87.88,68.42,49.12,25.01,8.66,,
m09-A-A-50-eyrewell-store800,09,A,A,50,27.1,47.79,76.66,88.02,93.33,83.12,67.63,48.4,14.66,5.79,5.09,18.46,45.63,67.64,87.1,98.31,98.56,88.19,68.7,49.3,25.16,8.49,,
m09-A-A-75-eyrewell-store800,09,A,A,75,27.15,47.83,76.41,88.03,93.32,83.16,67.71,48.34,14.77,5.62,5.18,18.24,45.57,67.77,87.19,98.53,98.62,87.93,68.68,49.0,25.14,8.65,,
m09-A-A-95-eyrewell-store800,09,A,A,95,27.17,47.58,76.23,88.03,93.54,83.24,67.7,48.38,14.67,5.75,5.01,18.21,45.81,67.64,87.23,98.42,98.57,87.92,68.5,49.14,25.19,8.55,,
m09-A-C-25-eyrewell-store800,09,A,C,25,19.18,46.76,76.27,88.13,93.52,83.13,67.53,48.23,14.92,5.8,5.13,17.74,35.97,66.5,86.77,98.04,98.47,88.01,68.58,49.01,25.17,8.65,,
m09-A-C-5-eyrewell-store800,09,A,C,5,19.13,46.69,76.04,88.11,93.38,83.05,67.54,48.37,14.55,5.75,5.16,18.13,35.93,66.57,86.65,98.09,98.2,88.09,68.55,49.02,25.35,8.59,,
m09-A-C-50-eyrewell-store800,09,A,C,50,19.22,46.68,76.08,88.36,93.51,83.15,67.59,48.35,14.67,5.77,5.17,18.12,35.79,66.48,86.87,98.21,98.48,88.06,68.25,49.05,25.22,8.55,,
m09-A-C-75-eyrewell-store800,09,A,C,75,19.31,46.67,76.24,88.17,93.43,83.14,67.58,48.37,14.64,5.68,5.16,18.1,35.53,66.6,86.78,98.2,98.41,87.98,68.5,48.85,25.2,8.71,,
m09-A-C-95-eyrewell-store800,09,A,C,95,19.32,46.81,76.11,88.11,93.46,83.13,67.67,48.3,14.79,5.75,5.19,18.2,35.38,66.32,86.62,98.23,98.54,87.9,68.43,49.01,25.25,8.47,,
m09-A-H-25-eyrewell-store800,09,A,H,25,34.18,48.68,76.48,87.9,93.42,83.01,67.62,48.46,14.75,5.79,5.22,18.64,52.4,68.46,87.49,98.6,98.63,87.93,68.73,48.99,25.36,8.72,,
m09-A-H-5-eyrewell-store800,09,A,H,5,34.04,48.7,76.6,87.77,93.53,83.22,67.63,48.46,14.77,5.68,5.16,18.75,52.24,68.47,87.44,98.52,98.66,87.8,68.45,49.2,25.35,8.62,,
m09-A-H-50-eyrewell-store800,09,A,H,50,34.16,48.69,76.35,87.87,93.21,83.19,67.74,48.41,14.63,5.75,5.27,18.29,52.5,68.3,87.44,98.55,98.61,87.97,68.62,49.12,25.45,8.6,,
m09-A-H-75-eyrewell-store800,09,A,H,75,34.05,48.55,76.56,87.85,93.4,83.19,67.85,48.51,14.61,5.85,5.2,18.58,52.33,68.58,87.51,98.54,98.69,88.01,68.59,49.33,25.5,8.58,,
m09-A-H-95-eyrewell-store800,09,A,H,95,34.12,48.67,76.47,87.93,93.44,83.09,67.68,48.42,14.51,5.72,4.92,18.36,52.42,68.4,87.47,98.53,98.66,87.86,68.58,49.28,25.32,8.65,,
m09-D-A-25-eyrewell-store800,09,D,A,25,27.43,47.77,76.38,88.07,93.44,83.21,67.76,48.35,14.51,5.67,5.22,18.64,46.35,67.33,87.09,98.28,98.56,88.01,68.56,49.15,25.29,8.57,,
m09-D-A-5-eyrewell-store800,09,D,A,5,27.33,47.87,76.35,88.18,93.43,83.05,67.66,48.34,14.57,5.77,5.15,18.35,46.17,67.46,87.13,98.48,98.53,88.01,68.56,49.08,25.24,8.5,,
m09-D-A-50-eyrewell-store800,09,D,A,50,27.29,47.86,76.34,88.07,93.52,83.06,67.67,48.38,14.68,5.86,5.08,18.47,46.42,67.38,87.09,98.46,98.52,88.11,68.68,49.13,25.17,8.7,,
m09-D-A-75-eyrewell-store800,09,D,A,75,27.29,47.78,76.44,88.17,93.62,83.14,67.61,48.46,14.62,5.8,5.26,18.46,46.28,67.27,87.14,98.43,98.62,88.16,68.66,49.06,25.25,8.64,,
m09-D-A-95-eyrewell-store800,09,D,A,95,27.4,47.75,76.38,88.01,93.42,83.16,67.45,48.4,14.75,5.74,5.16,18.26,46.39,67.27,87.2,98.35,98.58,87.88,68.67,49.1,25.16,8.57,,
m09-D-H-25-eyrewell-store800,09,D,H,25,37.53,49.15,76.45,87.91,93.47,83.21,67.77,48.42,14.71,5.73,5.24,18.75,54.94,68.81,87.56,98.42,98.49,87.83,68.64,49.14,25.26,8.62,,
m09-D-H-5-eyrewell-store800,09,D,H,5,37.5,49.08,76.48,87.99,93.34,83.4,67.66,48.48,14.49,5.73,5.25,18.56,55.0,68.54,87.4,98.36,98.59,87.85,68.56,49.24,25.41,8.58,,
m09-D-H-50-eyrewell-store800,09,D,H,50,37.6,49.02,76.55,87.74,93.49,83.11,67.82,48.43,14.78,5.78,5.33,18.72,55.28,68.82,87.51,98.46,98.48,87.84,68.68,49.12,25.42,8.6,,
m09-D-H-75-eyrewell-store800,09,D,H,75,37.59,49.09,76.52,87.81,93.46,83.15,67.71,48.39,14.84,5.87,5.15,18.56,54.96,68.77,87.71,98.36,98.44,87.77,68.69,49.23,25.31,8.7,,
m09-D-H-95-eyrewell-store800,09,D,H,95,37.85,49.0,76.57,87.99,93.25,83.15,67.73,48.38,14.77,5.99,5.15,18.42,55.18,68.82,87.67,98.56,98.66,87.85,68.72,49.11,25.53,8.57,,
m09-W-A-25-eyrewell-store800,09,W,A,25,26.43,47.91,76.3,88.14,93.45,83.01,67.63,48.38,14.81,5.85,5.06,18.26,44.04,67.56,87.06,98.51,98.58,88.02,68.42,49.0,25.3,8.64,,
m09-W-A-5-eyrewell-store800,09,W,A,5,26.46,47.81,76.25,87.82,93.52,83.14,67.74,48.44,14.68,5.78,5.19,18.28,43.8,67.69,86.96,98.39,98.57,88.06,68.61,49.06,25.28,8.43,,
m09-W-A-50-eyrewell-store800,09,W,A,50,26.43,47.73,76.45,88.03,93.44,83.16,67.69,48.38,14.77,5.85,5.12,18.43,43.94,67.72,87.17,98.37,98.63,88.17,68.72,49.09,25.25,8.54,,
m09-W-A-75-eyrewell-store800,09,W,A,75,26.54,47.6,76.29,88.0,93.41,83.12,67.65,48.38,14.59,5.62,5.14,18.21,43.87,67.59,87.17,98.32,98.64,88.05,68.55,49.13,25.26,8.58,,
m09-W-A-95-eyrewell-store800,09,W,A,95,26.47,47.82,76.23,87.93,93.45,83.22,67.62,48.28,14.7,5.86,5.14,18.29,43.94,67.7,87.13,98.4,98.73,87.93,68.64,49.11,25.18,8.62,,
m09-W-C-25-eyrewell-store800,09,W,C,25,14.39,46.02,75.94,88.26,93.43,83.09,67.62,48.33,14.54,5.79,5.12,17.65,28.11,65.62,86.68,97.9,98.38,88.02,68.5,48.88,25.21,8.48,,
m09-W-C-5-eyrewell-store800,09,W,C,5,14.46,46.29,75.91,88.13,93.44,83.08,67.56,48.15,14.47,5.75,5.2,17.71,27.99,65.85,86.64,98.13,98.45,88.04,68.28,48.9,25.2,8.48,,
m09-W-C-50-eyrewell-store800,09,W,C,50,14.53,46.17,76.1,88.21,93.36,83.17,67.55,48.3,14.68,5.74,5.06,17.96,27.9,65.89,86.55,97.89,98.42,88.21,68.53,48.96,25.13,8.53,,
m09-W-C-75-eyrewell-store800,09,W,C,75,14.12,46.17,76.13,88.22,93.49,83.13,67.61,48.22,14.4,5.75,5.11,17.68,28.02,66.09,86.52,97.94,98.36,87.99,68.43,49.0,25.06,8.6,,
m09-W-C-95-eyrewell-store800,09,W,C,95,14.62,46.21,75.98,88.24,93.57,83.15,67.49,48.26,14.68,5.74,5.09,17.9,28.17,65.85,86.53,98.02,98.33,87.98,68.61,48.98,25.16,8.49,,
m09-W-H-25-eyrewell-store800,09,W,H,25,33.98,48.63,76.36,87.76,93.44,83.15,67.62,48.35,14.56,5.77,5.24,18.36,50.33,68.42,87.66,98.65,98.58,87.91,68.63,49.19,25.24,8.72,,
m09-W-H-5-eyrewell-store800,09,W,H,5,34.03,48.58,76.5,87.71,93.35,83.14,67.63,48.48,14.72,5.79,5.15,18.61,50.22,68.51,87.53,98.45,98.63,87.85,68.5,49.25,25.27,8.61,,
m09-W-H-50-eyrewell-store800,09,W,H,50,33.92,48.65,76.27,87.92,93.4,83.07,67.71,48.49,14.7,5.79,5.05,18.37,50.31,68.47,87.64,98.56,98.61,87.75,68.61,49.2,25.33,8.64,,
m09-W-H-75-eyrewell-store800,09,W,H,75,33.86,48.59,76.37,87.64,93.26,83.14,67.73,48.39,14.68,5.81,5.21,18.4,49.99,68.39,87.62,98.31,98.59,88.06,68.47,49.18,25.39,8.51,,
m09-W-H-95-eyrewell-store800,09,W,H,95,33.92,48.6,76.37,87.89,93.34,82.96,67.56,48.45,14.6,5.8,5.02,18.35,50.3,68.52,87.45,98.35,98.64,87.96,68.58,49.17,25.41,8.61,,
m10-A-A-25-eyrewell-store800,10,A,A,25,47.91,76.47,88.06,93.44,83.03,67.62,48.36,14.5,5.74,5.14,18.28,45.64,67.59,87.08,98.59,98.49,87.93,68.78,49.18,25.24,8.49,,,
m10-A-A-5-eyrewell-store800,10,A,A,5,47.73,76.41,87.92,93.38,83.11,67.78,48.37,14.71,5.84,5.27,18.3,45.73,67.63,87.12,98.53,98.62,88.15,68.58,49.19,25.16,8.59,,,
m10-A-A-50-eyrewell-store800,10,A,A,50,47.85,76.26,88.15,93.22,83.11,67.7,48.39,14.65,5.78,5.02,18.37,45.67,67.79,87.13,98.38,98.49,88.03,68.69,49.17,25.39,8.71,,,
m10-A-A-75-eyrewell-store800,10,A,A,75,47.8,76.45,88.05,93.35,83.18,67.7,48.49,14.82,5.86,5.25,18.27,45.65,67.5,87.13,98.61,98.51,88.11,68.52,49.16,25.4,8.52,,,
m10-A-A-95-eyrewell-store800,10,A,A,95,47.84,76.25,88.06,93.44,83.07,67.82,48.36,14.59,5.58,5.15,18.46,45.57,67.53,87.22,98.44,98.52,88.09,68.58,49.16,25.26,8.52,,,
m10-A-C-25-eyrewell-store800,10,A,C,25,37.56,75.32,88.55,93.95,83.06,67.72,48.42,14.68,5.71,5.13,18.16,45.28,58.48,85.21,98.14,98.46,88.3,68.71,48.96,25.28,8.52,,,
m10-A-C-5-eyrewell-store800,10,A,C,5,37.84,75.18,88.45,93.7,83.23,67.57,48.39,14.66,5.91,5.14,18.37,45.31,58.16,85.2,97.91,98.51,88.3,68.89,49.15,25.45,8.31,,,
m10-A-C-50-eyrewell-store800,10,A,C,50,37.61,75.36,88.4,93.77,83.14,67.62,48.23,14.61,5.86,5.11,18.22,45.46,58.26,85.38,98.05,98.62,88.23,68.72,49.09,25.42,8.42,,,
m10-A-C-75-eyrewell-store800,10,A,C,75,37.76,75.3,88.63,93.84,83.32,67.47,48.29,14.72,5.82,5.18,18.33,45.41,58.22,85.36,98.18,98.64,88.48,68.72,49.1,25.28,8.55,,,
m10-A-C-95-eyrewell-store800,10,A,C,95,37.55,75.27,88.63,93.49,83.26,67.59,48.44,14.82,5.59,5.13,18.19,45.55,58.46,85.38,98.09,98.63,88.46,68.78,49.09,25.48,8.59,,,
m10-A-H-25-eyrewell-store800,10,A,H,25,57.05,77.2,87.23,93.04,82.94,67.65,48.34,14.79,5.67,5.28,18.39,45.96,71.71,88.78,98.35,98.41,87.39,68.43,49.04,25.12,8.58,,,
m10-A-H-5-eyrewell-store800,10,A,H,5,56.94,77.1,87.26,93.1,82.93,67.49,48.38,14.73,5.8,5.24,18.39,45.78,71.58,88.77,98.16,98.44,87.39,68.33,48.96,25.3,8.48,,,
m10-A-H-50-eyrewell-store800,10,A,H,50,56.98,77.08,87.31,92.89,83.07,67.58,48.41,14.65,5.76,5.13,18.26,45.81,71.48,88.84,98.56,98.25,87.4,68.32,49.03,25.33,8.5,,,
m10-A-H-75-eyrewell-store800,10,A,H,75,56.69,77.04,87.39,93.03,83.05,67.58,48.38,14.84,5.87,5.14,18.29,46.06,71.8,88.86,98.28,98.41,87.51,68.39,49.15,25.46,8.59,,,
m10-A-H-95-eyrewell-store800,10,A,H,95,57.03,77.31,87.16,92.9,83.13,67.82,48.48,14.82,5.77,5.14,18.53,45.95,71.52,88.9,98.33,98.15,87.56,68.24,49.22,25.17,8.69,,,
m10-D-A-25-eyrewell-store800,10,D,A,25,48.58,76.44,88.16,93.48,83.09,67.64,48.39,14.75,5.67,5.05,18.35,45.68,70.07,87.14,98.24,98.6,88.03,68.58,49.15,25.31,8.58,,,
