,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m04-A-H-25-oxford-store800,04,A,H,25,44.53,9.17,0.64,0.12,1.85,26.16,51.85,74.96,87.24,89.46,80.94,61.4,45.16,15.91,1.97,,,,,,,,,
m04-A-H-5-oxford-store800,04,A,H,5,44.59,9.26,0.63,0.07,1.83,26.32,51.69,74.93,87.02,89.5,80.93,61.49,45.27,15.89,1.99,,,,,,,,,
m04-A-H-50-oxford-store800,04,A,H,50,44.4,9.32,0.65,0.1,1.79,26.27,51.84,75.14,86.88,89.36,81.01,61.16,45.14,15.77,2.06,,,,,,,,,
m04-A-H-75-oxford-store800,04,A,H,75,44.42,9.14,0.63,0.08,1.87,26.05,52.0,74.82,87.04,89.43,81.01,61.21,45.13,15.78,2.03,,,,,,,,,
m04-A-H-95-oxford-store800,04,A,H,95,44.47,9.28,0.64,0.09,2.0,26.54,51.58,74.87,87.19,89.28,80.67,61.23,45.13,15.64,1.98,,,,,,,,,
m04-D-A-25-oxford-store800,04,D,A,25,40.5,9.03,0.63,0.13,1.95,26.51,51.84,74.89,87.04,89.28,80.94,61.05,41.69,15.53,2.13,,,,,,,,,
m04-D-A-5-oxford-store800,04,D,A,5,40.43,9.07,0.6,0.11,1.88,26.39,51.94,74.78,87.04,89.45,80.83,61.0,41.54,15.6,1.96,,,,,,,,,
m04-D-A-50-oxford-store800,04,D,A,50,40.5,9.09,0.69,0.09,1.82,26.54,51.8,74.78,86.95,89.19,80.84,60.94,41.59,15.62,2.1,,,,,,,,,
m04-D-A-75-oxford-store800,04,D,A,75,40.53,8.98,0.59,0.1,1.92,26.72,51.91,74.8,86.86,89.28,80.84,61.06,41.74,15.45,2.1,,,,,,,,,
m04-D-A-95-oxford-store800,04,D,A,95,40.4,9.19,0.6,0.1,1.85,26.56,52.06,74.75,86.94,89.23,80.81,61.1,41.57,15.65,2.09,,,,,,,,,
m04-D-C-25-oxford-store800,04,D,C,25,31.64,8.64,0.64,0.11,2.05,26.82,52.01,74.7,86.8,89.17,80.81,60.28,33.9,14.92,2.13,,,,,,,,,
m04-D-C-5-oxford-store800,04,D,C,5,31.78,8.54,0.6,0.1,1.92,26.7,51.97,74.69,86.83,89.19,80.69,60.24,33.97,14.59,2.05,,,,,,,,,
m04-D-C-50-oxford-store800,04,D,C,50,31.98,8.48,0.62,0.09,1.91,26.4,51.75,74.81,86.86,89.08,80.79,60.21,33.94,14.83,2.05,,,,,,,,,
m04-D-C-75-oxford-store800,04,D,C,75,31.75,8.62,0.61,0.09,1.81,26.78,51.77,74.7,86.72,89.04,80.71,60.23,34.06,14.94,2.19,,,,,,,,,
m04-D-C-95-oxford-store800,04,D,C,95,31.8,8.66,0.61,0.1,1.87,26.4,51.92,74.74,86.82,89.02,80.6,60.25,34.02,14.88,2.13,,,,,,,,,
m04-D-H-25-oxford-store800,04,D,H,25,45.66,9.47,0.65,0.1,1.9,26.5,51.65,74.89,86.99,89.4,81.04,61.2,45.97,15.9,1.93,,,,,,,,,
m04-D-H-5-oxford-store800,04,D,H,5,45.7,9.24,0.66,0.11,1.83,26.39,51.77,75.13,87.01,89.31,80.89,61.41,46.12,15.93,1.98,,,,,,,,,
m04-D-H-50-oxford-store800,04,D,H,50,45.69,9.29,0.62,0.09,1.81,26.43,51.63,74.88,87.09,89.47,80.97,61.28,46.25,16.08,2.11,,,,,,,,,
m04-D-H-75-oxford-store800,04,D,H,75,45.69,9.39,0.59,0.09,1.86,26.26,51.86,75.04,86.91,89.45,80.91,61.4,46.21,15.94,2.07,,,,,,,,,
m04-D-H-95-oxford-store800,04,D,H,95,45.74,9.42,0.58,0.09,1.71,26.28,51.73,74.88,86.96,89.39,80.82,61.42,46.1,15.74,2.06,,,,,,,,,
m04-W-A-25-oxford-store800,04,W,A,25,34.72,8.74,0.65,0.09,1.86,26.28,51.8,74.82,86.8,89.42,80.8,60.55,36.15,14.79,2.18,,,,,,,,,
m04-W-A-5-oxford-store800,04,W,A,5,34.86,8.66,0.67,0.09,1.87,26.48,51.83,74.67,86.93,89.26,80.81,60.31,36.36,15.07,2.22,,,,,,,,,
m04-W-A-50-oxford-store800,04,W,A,50,34.92,8.64,0.63,0.12,1.91,26.19,51.86,74.91,86.93,89.32,80.65,60.5,36.19,15.09,2.04,,,,,,,,,
m04-W-A-75-oxford-store800,04,W,A,75,34.92,8.77,0.64,0.11,2.0,26.43,51.69,74.89,86.94,89.26,80.88,60.44,36.29,14.93,2.12,,,,,,,,,
m04-W-A-95-oxford-store800,04,W,A,95,35.04,8.64,0.59,0.09,1.81,26.29,51.54,74.95,87.18,89.23,80.73,60.13,36.19,15.01,2.14,,,,,,,,,
m04-W-C-25-oxford-store800,04,W,C,25,27.45,8.23,0.64,0.07,1.94,26.62,51.88,74.75,86.78,89.2,80.69,59.93,29.62,14.32,2.15,,,,,,,,,
m04-W-C-5-oxford-store800,04,W,C,5,27.37,8.23,0.65,0.09,1.92,26.74,51.51,74.65,86.85,88.99,80.64,59.86,29.78,14.17,2.2,,,,,,,,,
m04-W-C-50-oxford-store800,04,W,C,50,27.23,8.17,0.69,0.1,1.81,26.54,51.68,74.91,86.81,89.03,80.71,59.85,29.82,14.3,2.04,,,,,,,,,
m04-W-C-75-oxford-store800,04,W,C,75,27.49,8.2,0.63,0.09,2.03,26.2,51.67,74.74,86.86,89.19,80.73,59.87,29.81,14.3,2.12,,,,,,,,,
m04-W-C-95-oxford-store800,04,W,C,95,27.65,8.24,0.66,0.11,1.89,26.28,51.52,74.93,86.64,89.15,80.73,60.08,29.69,14.27,2.11,,,,,,,,,
m04-W-H-25-oxford-store800,04,W,H,25,36.57,9.02,0.63,0.09,1.78,25.89,51.4,74.82,86.88,89.45,80.81,59.86,37.59,15.92,2.05,,,,,,,,,
m04-W-H-5-oxford-store800,04,W,H,5,37.06,9.35,0.56,0.06,1.69,25.91,51.37,74.96,87.05,89.32,80.85,59.87,36.79,15.91,2.06,,,,,,,,,
m04-W-H-50-oxford-store800,04,W,H,50,36.61,9.24,0.7,0.09,1.76,25.82,51.54,74.89,87.12,89.51,80.83,59.81,37.14,15.87,2.11,,,,,,,,,
m04-W-H-75-oxford-store800,04,W,H,75,36.92,9.33,0.61,0.11,1.76,26.14,51.32,75.11,86.97,89.44,80.95,59.84,36.94,15.9,2.0,,,,,,,,,
m04-W-H-95-oxford-store800,04,W,H,95,36.94,9.15,0.58,0.12,1.8,25.93,51.5,74.93,87.2,89.39,80.86,59.75,37.06,15.91,2.06,,,,,,,,,
m05-A-A-0-oxford-store800,05,A,A,0,8.79,0.65,0.08,1.83,26.57,51.7,74.92,87.03,89.37,80.84,61.03,40.28,15.33,2.15,,,,,,,,,,
m05-A-C-0-oxford-store800,05,A,C,0,5.12,0.41,0.07,1.67,25.93,51.6,74.79,86.78,88.97,80.59,60.78,39.36,8.72,1.19,,,,,,,,,,
m05-A-H-0-oxford-store800,05,A,H,0,13.33,0.67,0.09,1.99,26.67,51.69,75.14,87.24,89.4,81.06,61.09,40.88,22.88,3.22,,,,,,,,,,
m05-D-A-0-oxford-store800,05,D,A,0,9.65,0.68,0.08,1.8,26.36,51.77,74.82,86.94,89.2,80.69,60.76,40.29,16.24,2.25,,,,,,,,,,
m05-D-C-0-oxford-store800,05,D,C,0,6.21,0.59,0.08,1.76,26.11,51.56,74.77,86.79,89.15,80.84,60.82,39.52,10.75,1.4,,,,,,,,,,
m05-D-H-0-oxford-store800,05,D,H,0,14.37,0.69,0.07,1.72,26.34,52.04,74.99,86.97,89.37,80.95,60.92,41.05,23.97,3.0,,,,,,,,,,
m05-W-A-0-oxford-store800,05,W,A,0,9.12,0.59,0.09,1.91,26.53,51.9,75.14,87.02,89.33,80.92,60.85,40.13,15.96,2.22,,,,,,,,,,
m05-W-C-0-oxford-store800,05,W,C,0,3.71,0.33,0.05,1.58,25.48,51.24,74.48,86.6,88.71,80.49,60.63,38.95,6.04,0.74,,,,,,,,,,
m05-W-H-0-oxford-store800,05,W,H,0,11.67,0.67,0.12,1.95,26.48,52.13,75.13,87.12,89.51,81.08,61.15,40.57,20.4,2.97,,,,,,,,,,
m06-A-A-0-oxford-store800,06,A,A,0,0.62,0.11,1.86,26.37,51.79,74.99,86.97,89.24,80.95,60.84,40.18,15.23,2.24,,,,,,,,,,,
m06-A-C-0-oxford-store800,06,A,C,0,0.02,0.0,0.91,24.64,51.55,74.27,86.4,88.92,80.42,60.61,39.83,14.99,0.86,,,,,,,,,,,
m06-A-H-0-oxford-store800,06,A,H,0,5.38,0.5,2.85,27.54,51.98,75.31,87.26,89.9,81.2,61.23,40.26,16.23,7.27,,,,,,,,,,,
m06-D-A-0-oxford-store800,06,D,A,0,0.77,0.12,2.07,26.51,51.84,74.8,86.86,89.33,80.87,60.97,40.02,15.28,2.48,,,,,,,,,,,
m06-D-C-0-oxford-store800,06,D,C,0,0.1,0.01,0.93,24.36,51.63,74.45,86.42,88.58,80.39,60.46,39.92,15.1,1.15,,,,,,,,,,,
m06-D-H-0-oxford-store800,06,D,H,0,7.55,0.57,2.72,27.47,51.85,75.5,87.37,89.7,81.25,61.11,40.32,16.02,9.29,,,,,,,,,,,
m06-W-A-0-oxford-store800,06,W,A,0,0.19,0.04,1.68,26.53,51.77,74.9,86.83,89.42,80.62,60.71,40.07,15.2,1.53,,,,,,,,,,,
m06-W-C-0-oxford-store800,06,W,C,0,0.01,0.01,0.86,24.21,51.65,74.27,86.44,88.72,80.44,60.36,39.9,14.92,0.76,,,,,,,,,,,
m06-W-H-0-oxford-store800,06,W,H,0,2.43,0.31,2.72,27.4,52.13,75.34,87.17,89.54,81.14,61.11,40.17,15.75,4.26,,,,,,,,,,,
m07-A-A-0-oxford-store800,07,A,A,0,0.0,0.0,8.0,34.41,61.89,76.48,84.76,75.24,59.12,39.03,9.06,0.65,0.1,1.86,26.72,51.91,74.81,86.98,89.35,80.93,60.84,40.0,15.17,2.18
m07-A-C-0-oxford-store800,07,A,C,0,0.0,0.0,6.08,34.1,61.08,76.1,84.37,74.98,58.89,38.64,8.68,0.62,0.01,0.68,23.58,51.23,74.03,86.23,88.73,80.25,60.43,39.72,15.06,2.18
m07-A-H-0-oxford-store800,07,A,H,0,0.02,0.17,11.46,34.36,61.83,76.7,85.08,75.58,59.48,39.2,8.98,0.65,2.21,5.08,28.08,52.44,75.74,87.59,90.08,81.44,61.42,40.4,15.25,2.24
m07-D-A-0-oxford-store800,07,D,A,0,0.0,0.0,7.72,34.51,62.04,76.7,84.75,75.13,59.18,38.87,9.04,0.58,0.04,1.6,26.14,51.63,74.84,86.86,89.33,80.71,60.87,40.16,15.28,2.15
m07-D-C-0-oxford-store800,07,D,C,0,0.0,0.0,5.93,33.78,61.18,75.79,84.18,74.82,58.78,38.63,8.89,0.7,0.01,0.64,23.33,51.15,74.07,86.12,88.44,80.1,60.54,39.77,15.08,2.05
m07-D-H-0-oxford-store800,07,D,H,0,0.11,0.44,12.35,34.51,61.99,76.85,85.15,75.76,59.74,39.3,8.89,0.68,4.15,6.07,28.38,52.66,76.0,87.98,90.27,81.64,61.45,40.58,15.6,2.13
m07-W-A-0-oxford-store800,07,W,A,0,0.0,0.0,7.86,34.36,61.76,76.32,84.69,75.12,59.25,38.75,8.98,0.58,0.06,1.74,26.19,51.98,74.82,86.9,89.23,80.68,60.97,39.95,15.25,2.12
m07-W-C-0-oxford-store800,07,W,C,0,0.0,0.0,6.05,33.69,61.11,75.98,84.28,74.75,58.95,38.65,8.84,0.58,0.01,0.66,23.58,51.06,74.02,86.17,88.58,80.23,60.62,39.65,15.08,2.06
m07-W-H-0-oxford-store800,07,W,H,0,0.0,0.01,10.03,34.83,62.17,76.82,85.29,75.64,59.37,39.05,9.01,0.71,0.46,3.79,27.77,52.36,75.33,87.57,89.84,81.43,61.3,40.41,15.43,2.13
m08-A-A-0-oxford-store800,08,A,A,0,0.0,8.17,34.48,61.92,76.47,84.68,75.33,59.31,38.98,9.02,0.64,0.09,1.86,26.3,51.7,74.91,87.07,89.33,80.81,60.89,40.0,15.33,2.14,
m08-A-C-0-oxford-store800,08,A,C,0,0.0,3.75,33.26,61.49,76.36,84.35,74.79,58.76,38.73,8.93,0.53,0.09,0.25,19.01,51.13,74.22,86.24,88.38,80.08,60.41,39.8,14.97,2.11,
m08-A-H-0-oxford-store800,08,A,H,0,1.22,14.32,34.56,61.95,76.28,84.87,75.53,59.31,39.05,8.99,0.69,0.1,11.21,29.65,52.12,75.42,87.64,90.01,81.44,61.48,40.48,15.36,2.19,
m08-D-A-0-oxford-store800,08,D,A,0,0.0,7.88,34.55,62.09,76.8,84.83,75.59,59.14,38.92,8.88,0.67,0.11,1.47,25.88,51.91,75.01,87.12,89.36,80.75,60.84,40.11,15.27,2.13,
m08-D-C-0-oxford-store800,08,D,C,0,0.0,4.02,33.36,61.52,76.33,84.35,74.8,58.86,38.62,8.8,0.59,0.11,0.25,19.45,51.32,74.08,86.39,88.5,80.17,60.52,39.85,15.11,2.09,
m08-D-H-0-oxford-store800,08,D,H,0,1.15,14.18,34.41,61.8,76.41,84.84,75.58,59.34,39.09,8.89,0.67,0.1,10.28,29.37,52.08,75.45,87.49,89.98,81.46,61.33,40.34,15.51,2.17,
m08-W-A-0-oxford-store800,08,W,A,0,0.0,7.49,34.48,61.78,76.55,84.78,75.13,59.18,38.84,8.76,0.6,0.12,1.31,25.63,51.62,74.94,87.06,89.22,80.86,60.74,40.01,15.41,2.14,
m08-W-C-0-oxford-store800,08,W,C,0,0.0,2.87,32.89,61.35,76.21,84.11,74.67,58.69,38.56,8.68,0.58,0.09,0.13,16.47,50.95,73.9,85.68,88.3,79.92,60.04,39.8,15.09,1.99,
m08-W-H-0-oxford-store800,08,W,H,0,0.05,10.99,35.15,62.55,76.99,85.16,75.8,59.56,39.12,8.93,0.53,0.07,5.25,29.25,52.34,75.42,87.49,89.98,81.34,61.46,40.42,15.38,2.21,
m09-A-A-25-oxford-store800,09,A,A,25,8.1,34.53,61.83,76.55,84.79,75.29,59.07,38.99,8.79,0.65,0.08,1.85,26.21,51.91,75.02,86.93,89.29,80.95,60.86,40.01,15.34,2.06,,
m09-A-A-5-oxford-store800,09,A,A,5,8.03,34.5,61.7,76.44,84.96,75.19,59.29,38.85,8.9,0.66,0.12,1.89,26.55,51.75,74.98,86.71,89.29,80.86,61.1,40.21,15.18,2.09,,
m09-A-A-50-oxford-store800,09,A,A,50,8.31,34.69,61.89,76.39,84.82,75.3,59.16,38.82,8.74,0.67,0.11,1.86,26.36,51.65,74.99,87.18,89.27,80.88,60.87,40.29,15.42,2.13,,
m09-A-A-75-oxford-store800,09,A,A,75,8.25,34.52,61.88,76.43,84.9,75.27,59.13,38.79,8.8,0.64,0.11,1.83,26.48,51.56,74.89,87.01,89.28,80.73,60.95,40.22,15.25,2.08,,
m09-A-A-95-oxford-store800,09,A,A,95,8.02,34.47,61.78,76.54,84.73,75.22,59.21,38.92,8.85,0.65,0.09,1.9,26.43,51.89,75.02,86.95,89.46,80.77,60.94,40.08,15.33,2.07,,
m09-A-C-25-oxford-store800,09,A,C,25,2.14,32.29,61.9,76.98,84.84,75.23,58.98,38.86,8.88,0.63,0.08,1.63,15.69,50.61,74.63,86.7,88.97,80.85,60.92,39.99,15.14,2.01,,
m09-A-C-5-oxford-store800,09,A,C,5,2.07,32.22,61.74,76.87,84.83,75.31,59.05,38.78,8.94,0.67,0.12,1.56,15.18,50.53,74.56,86.66,88.84,80.86,60.83,40.13,15.1,2.11,,
m09-A-C-50-oxford-store800,09,A,C,50,2.07,32.4,61.98,76.83,84.71,75.29,59.17,38.74,8.79,0.63,0.09,1.7,15.35,51.12,74.59,86.63,89.01,80.68,60.61,40.24,15.2,2.05,,
m09-A-C-75-oxford-store800,09,A,C,75,2.04,32.19,61.71,76.75,84.87,75.19,59.09,38.97,8.9,0.6,0.08,1.53,15.49,50.73,74.56,86.77,88.95,80.65,60.72,39.93,15.32,2.07,,
m09-A-C-95-oxford-store800,09,A,C,95,2.14,32.29,61.79,76.73,84.85,75.08,59.05,38.78,8.84,0.61,0.11,1.51,15.31,50.73,74.42,86.61,89.13,80.66,60.83,40.12,15.12,2.11,,
m09-A-H-25-oxford-store800,09,A,H,25,15.32,35.62,61.88,76.3,84.61,75.25,59.02,38.86,8.88,0.67,0.1,2.16,36.32,52.42,75.12,87.0,89.57,81.0,61.04,40.24,15.24,2.11,,
m09-A-H-5-oxford-store800,09,A,H,5,15.22,35.71,61.98,76.45,84.86,75.35,59.27,38.89,8.92,0.64,0.08,2.05,36.04,52.54,75.18,87.34,89.44,80.74,60.92,40.08,15.2,2.16,,
m09-A-H-50-oxford-store800,09,A,H,50,15.5,35.55,61.85,76.4,84.67,75.41,59.16,38.99,8.87,0.61,0.07,2.1,36.26,52.57,75.06,87.23,89.49,80.83,61.03,40.16,15.38,2.13,,
m09-A-H-75-oxford-store800,09,A,H,75,15.26,35.69,61.9,76.32,84.6,75.18,59.38,39.06,8.82,0.61,0.11,2.14,36.11,52.49,75.22,87.18,89.56,80.77,60.98,40.17,15.32,2.2,,
m09-A-H-95-oxford-store800,09,A,H,95,15.34,35.7,61.78,76.36,84.65,75.42,59.09,38.97,8.92,0.72,0.1,2.16,36.49,52.47,75.21,87.29,89.43,81.06,61.01,40.19,15.34,2.13,,
m09-D-A-25-oxford-store800,09,D,A,25,7.68,34.25,61.78,76.8,84.82,75.16,59.05,38.68,8.88,0.56,0.09,1.92,26.01,51.53,74.83,86.91,89.27,80.73,60.87,40.02,15.25,2.08,,
m09-D-A-5-oxford-store800,09,D,A,5,7.58,34.29,61.94,76.56,84.69,75.16,59.26,38.81,8.81,0.65,0.13,1.91,26.12,51.68,74.73,86.98,89.28,80.76,60.95,40.06,15.16,2.09,,
m09-D-A-50-oxford-store800,09,D,A,50,7.68,34.44,61.89,76.36,84.77,75.24,59.19,38.8,8.84,0.67,0.11,1.98,25.95,51.62,74.76,86.85,89.23,80.79,60.84,40.2,15.21,2.06,,
m09-D-A-75-oxford-store800,09,D,A,75,7.62,34.27,61.74,76.65,84.75,75.5,59.22,38.88,8.91,0.63,0.1,1.9,25.98,51.57,75.06,87.11,89.32,80.85,60.9,40.16,15.32,2.1,,
m09-D-A-95-oxford-store800,09,D,A,95,7.74,34.38,61.63,76.44,84.95,75.32,59.34,38.89,8.98,0.66,0.12,1.82,25.99,51.57,74.68,86.85,89.26,80.88,60.89,40.11,15.17,2.13,,
m09-D-H-25-oxford-store800,09,D,H,25,19.21,35.95,61.89,76.06,84.61,75.25,59.26,38.95,8.88,0.63,0.08,2.24,40.34,52.74,75.29,86.97,89.58,80.8,60.9,40.12,15.35,2.25,,
m09-D-H-5-oxford-store800,09,D,H,5,19.04,36.08,61.94,76.02,84.64,75.2,59.12,38.93,8.98,0.61,0.09,2.29,40.43,52.76,75.19,87.15,89.44,81.06,61.25,40.18,15.21,2.17,,
m09-D-H-50-oxford-store800,09,D,H,50,18.89,35.97,61.92,76.24,84.59,75.23,59.23,39.03,8.85,0.66,0.08,2.31,40.26,52.81,75.02,87.28,89.53,80.96,61.1,40.26,15.18,2.22,,
m09-D-H-75-oxford-store800,09,D,H,75,19.1,36.06,61.88,76.31,84.67,75.17,59.29,39.08,8.81,0.68,0.1,2.27,40.62,52.89,75.14,87.41,89.66,81.02,61.08,40.16,15.41,2.14,,
m09-D-H-95-oxford-store800,09,D,H,95,19.14,35.94,61.99,76.12,84.49,75.35,59.26,39.03,9.12,0.63,0.09,2.3,40.54,52.72,75.23,86.99,89.51,81.03,60.98,40.19,15.36,2.08,,
m09-W-A-25-oxford-store800,09,W,A,25,7.58,34.44,61.79,76.64,84.63,75.18,59.16,38.85,8.99,0.55,0.07,1.82,25.27,51.81,74.79,86.93,89.31,80.83,60.82,39.88,15.13,2.17,,
m09-W-A-5-oxford-store800,09,W,A,5,7.92,34.28,61.81,76.41,84.56,75.13,59.05,38.87,8.84,0.61,0.08,1.91,25.29,51.59,74.98,87.11,89.19,80.83,60.86,40.0,15.2,2.15,,
m09-W-A-50-oxford-store800,09,W,A,50,7.53,34.38,61.83,76.4,84.78,75.09,59.06,38.93,8.89,0.58,0.09,1.87,25.47,51.47,74.94,86.79,89.29,80.94,60.82,40.17,15.16,2.09,,
m09-W-A-75-oxford-store800,09,W,A,75,7.6,34.44,61.64,76.43,84.62,75.26,59.14,38.88,8.92,0.64,0.1,1.84,25.56,51.75,74.62,86.87,89.45,80.91,60.94,40.07,15.07,2.21,,
m09-W-A-95-oxford-store800,09,W,A,95,7.57,34.34,61.77,76.36,84.7,75.23,59.16,38.84,8.63,0.61,0.11,1.89,25.49,51.71,74.91,86.94,89.22,80.9,61.04,40.0,15.18,2.07,,
m09-W-C-25-oxford-store800,09,W,C,25,0.38,28.93,61.81,76.91,84.88,75.22,58.87,38.81,8.83,0.63,0.1,1.31,7.68,49.54,74.42,86.12,88.81,80.52,60.73,39.81,15.18,2.14,,
m09-W-C-5-oxford-store800,09,W,C,5,0.39,28.91,62.0,76.86,84.7,75.03,58.99,38.74,8.78,0.68,0.13,1.31,7.65,49.4,74.35,86.17,88.64,80.38,60.62,40.11,15.25,2.12,,
m09-W-C-50-oxford-store800,09,W,C,50,0.37,28.8,61.86,76.82,84.74,75.16,59.01,38.78,8.88,0.62,0.12,1.3,7.63,49.37,74.22,86.46,88.66,80.46,60.66,39.94,15.23,2.14,,
m09-W-C-75-oxford-store800,09,W,C,75,0.37,28.8,61.67,76.9,84.8,75.09,59.11,38.72,8.82,0.58,0.08,1.25,7.39,49.24,74.38,86.34,88.66,80.24,60.64,39.87,15.17,2.07,,
m09-W-C-95-oxford-store800,09,W,C,95,0.37,28.79,61.66,76.92,84.84,75.06,59.12,38.83,8.91,0.62,0.09,1.34,7.8,49.41,74.22,86.44,88.71,80.54,60.5,39.9,15.1,2.12,,
m09-W-H-25-oxford-store800,09,W,H,25,12.95,35.26,61.79,76.45,84.72,75.22,59.23,38.93,8.9,0.66,0.1,2.15,31.88,52.25,75.5,87.18,89.69,80.8,60.84,40.09,15.37,2.15,,
m09-W-H-5-oxford-store800,09,W,H,5,12.98,35.26,61.73,76.18,84.59,75.23,59.35,38.88,8.81,0.65,0.08,2.12,31.82,52.02,75.16,87.0,89.54,80.89,60.86,40.12,15.25,2.1,,
m09-W-H-50-oxford-store800,09,W,H,50,12.84,35.4,61.74,76.2,84.77,75.22,59.25,38.92,8.81,0.62,0.1,2.02,31.8,52.21,75.17,87.22,89.28,80.82,60.94,40.03,15.09,2.14,,
m09-W-H-75-oxford-store800,09,W,H,75,12.9,35.12,61.87,76.24,84.65,75.22,59.33,38.92,8.94,0.67,0.09,2.12,31.81,52.13,75.27,87.04,89.58,80.85,60.91,40.28,15.26,2.2,,
m09-W-H-95-oxford-store800,09,W,H,95,12.92,35.34,61.84,76.35,84.71,75.32,59.31,38.96,8.93,0.59,0.09,2.07,31.93,52.31,75.31,87.2,89.52,80.9,61.11,40.15,15.26,2.15,,
m10-A-A-25-oxford-store800,10,A,A,25,34.56,62.03,76.58,84.8,75.33,59.26,38.87,8.94,0.64,0.09,1.84,26.55,51.96,74.9,87.02,89.4,80.81,60.92,40.06,15.27,2.17,,,
m10-A-A-5-oxford-store800,10,A,A,5,34.54,61.84,76.38,84.69,75.22,59.43,38.97,8.81,0.66,0.09,1.88,26.34,51.75,75.17,87.05,89.38,80.76,61.02,40.27,15.32,2.06,,,
m10-A-A-50-oxford-store800,10,A,A,50,34.55,61.79,76.58,84.83,75.18,59.13,39.01,8.87,0.67,0.09,1.86,26.2,51.96,74.98,86.87,89.38,80.71,61.08,40.04,15.35,2.15,,,
m10-A-A-75-oxford-store800,10,A,A,75,34.55,62.06,76.46,84.68,75.34,59.24,38.95,8.76,0.66,0.1,1.95,26.58,51.7,75.0,87.02,89.4,80.91,60.94,40.16,15.22,2.12,,,
m10-A-A-95-oxford-store800,10,A,A,95,34.54,61.93,76.52,84.61,75.24,59.38,38.87,8.79,0.59,0.11,1.93,26.3,51.85,74.93,86.86,89.28,80.87,60.87,40.11,15.23,2.18,,,
m10-A-C-25-oxford-store800,10,A,C,25,24.74,60.58,77.0,85.09,75.27,59.26,38.88,9.02,0.6,0.08,2.01,26.1,40.08,73.13,86.6,88.99,80.94,60.9,39.97,15.16,2.04,,,
m10-A-C-5-oxford-store800,10,A,C,5,24.29,60.69,77.03,85.02,75.41,59.06,38.78,8.7,0.6,0.08,1.94,26.35,39.98,73.19,86.79,89.2,80.99,60.96,40.23,15.2,2.13,,,
m10-A-C-50-oxford-store800,10,A,C,50,24.51,60.45,76.94,84.79,75.37,59.18,38.79,8.77,0.61,0.09,1.76,25.89,40.26,72.91,86.8,89.0,80.81,60.97,40.13,15.25,2.11,,,
m10-A-C-75-oxford-store800,10,A,C,75,24.42,60.51,76.82,84.98,75.38,59.18,38.9,8.7,0.67,0.09,1.97,25.92,40.45,73.23,86.82,89.23,81.02,61.01,40.06,15.48,2.08,,,
m10-A-C-95-oxford-store800,10,A,C,95,24.63,60.71,76.95,84.95,75.5,59.08,38.88,8.71,0.62,0.09,1.95,26.24,40.27,73.28,86.72,89.03,80.92,61.12,40.21,15.41,2.21,,,
m10-A-H-25-oxford-store800,10,A,H,25,44.64,63.0,75.97,84.7,75.0,59.26,38.89,8.86,0.55,0.1,1.91,26.56,60.03,76.56,87.04,89.17,80.55,60.73,40.02,15.45,2.19,,,
m10-A-H-5-oxford-store800,10,A,H,5,44.43,63.04,75.92,84.38,75.19,58.99,38.94,8.89,0.6,0.08,1.77,26.65,60.0,76.83,87.14,89.22,80.52,60.65,40.16,15.28,2.14,,,
m10-A-H-50-oxford-store800,10,A,H,50,44.39,63.1,75.93,84.52,75.2,59.3,38.95,8.96,0.63,0.12,1.92,26.68,59.71,76.57,86.86,89.29,80.6,60.92,39.95,15.29,2.13,,,
m10-A-H-75-oxford-store800,10,A,H,75,44.22,63.02,75.79,84.27,75.0,59.31,38.82,8.9,0.7,0.08,1.88,26.44,59.93,76.77,87.02,89.35,80.37,60.68,39.97,15.39,2.14,,,
m10-A-H-95-oxford-store800,10,A,H,95,44.41,62.98,75.89,84.19,75.03,59.12,39.04,8.99,0.62,0.1,1.92,26.6,60.29,76.46,86.99,89.37,80.69,60.7,39.89,15.18,2.07,,,
m10-D-A-25-oxford-store800,10,D,A,25,35.42,61.81,76.54,84.55,75.26,59.3,38.95,9.04,0.63,0.08,1.92,26.58,53.66,74.9,86.93,89.39,80.95,60.86,40.17,15.37,2.03,,,
m10-D-A-5-oxford-store800,10,D,A,5,35.4,61.81,76.48,84.63,75.31,59.16,38.99,8.94,0.64,0.1,1.95,26.53,53.82,75.03,86.95,89.27,80.84,61.07,40.21,15.37,2.19,,,
m10-D-A-50-oxford-store800,10,D,A,50,35.47,61.89,76.69,84.64,75.3,59.08,39.01,8.76,0.58,0.1,1.91,26.66,53.41,74.92,87.16,89.33,80.92,60.91,39.99,15.32,2.05,,,
m10-D-A-75-oxford-store800,10,D,A,75,35.28,61.72,76.66,84.76,75.22,59.21,38.84,8.79,0.69,0.13,1.94,26.39,53.46,74.93,87.16,89.25,80.79,60.89,40.29,15.19,2.11,,,
m10-D-A-95-oxford-store800,10,D,A,95,35.27,61.97,76.6,84.63,75.2,59.34,38.87,8.84,0.62,0.1,1.95,26.57,53.5,74.83,86.87,89.29,80.83,60.96,40.11,15.15,2.13,,,
m10-D-H-25-oxford-store800,10,D,H,25,46.09,63.26,75.84,84.39,74.96,59.14,38.92,8.94,0.58,0.07,1.85,26.62,61.75,76.6,86.92,89.35,80.5,60.7,40.03,15.1,2.11,,,
