,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m01-A-A-25-eyrewell-store600,01,A,A,25,93.4,83.07,67.58,48.3,14.61,5.66,5.03,18.34,45.36,67.46,86.99,98.5,98.42,88.09,68.68,49.08,25.15,8.43,,,,,,
m01-A-A-5-eyrewell-store600,01,A,A,5,93.3,82.84,67.49,48.23,14.7,5.67,5.14,18.08,45.55,67.6,87.13,98.15,98.51,88.1,68.39,49.2,25.25,8.59,,,,,,
m01-A-A-50-eyrewell-store600,01,A,A,50,93.35,82.8,67.53,48.2,14.58,5.87,5.05,18.14,45.49,67.43,86.93,98.18,98.46,87.86,68.52,48.98,25.22,8.63,,,,,,
m01-A-A-75-eyrewell-store600,01,A,A,75,93.28,82.93,67.4,48.37,14.76,5.65,5.28,18.17,45.52,67.66,87.16,98.34,98.43,87.75,68.43,49.06,25.11,8.44,,,,,,
m01-A-A-95-eyrewell-store600,01,A,A,95,93.09,82.84,67.37,48.24,14.76,5.8,5.08,18.19,45.63,67.51,86.94,98.32,98.5,87.95,68.51,48.97,25.37,8.72,,,,,,
m01-A-C-25-eyrewell-store600,01,A,C,25,84.92,83.23,68.19,48.52,14.63,5.79,5.24,18.47,45.75,67.8,87.13,98.3,94.87,87.05,69.38,49.58,25.32,8.85,,,,,,
m01-A-C-5-eyrewell-store600,01,A,C,5,85.1,83.06,68.34,48.59,14.8,5.84,5.15,18.35,45.95,67.85,86.99,98.05,94.77,86.94,69.47,49.5,25.43,8.95,,,,,,
m01-A-C-50-eyrewell-store600,01,A,C,50,85.13,83.02,68.09,48.64,14.67,5.89,5.11,18.33,45.86,67.59,87.0,98.2,94.83,86.89,69.55,49.64,25.59,8.78,,,,,,
m01-A-C-75-eyrewell-store600,01,A,C,75,85.18,83.09,68.23,48.75,14.69,5.82,5.12,18.24,45.69,67.68,87.28,98.01,94.77,86.92,69.58,49.61,25.41,8.59,,,,,,
m01-A-C-95-eyrewell-store600,01,A,C,95,84.93,83.06,68.24,48.59,14.72,5.87,5.08,18.3,45.75,67.52,87.05,98.21,94.75,86.76,69.56,49.54,25.48,8.64,,,,,,
m01-A-H-25-eyrewell-store600,01,A,H,25,98.31,82.35,66.47,47.71,14.45,5.65,5.03,18.05,45.26,67.14,87.07,98.09,100.24,88.18,67.19,48.43,24.98,8.38,,,,,,
m01-A-H-5-eyrewell-store600,01,A,H,5,98.32,82.34,66.6,47.66,14.46,5.67,4.97,18.02,45.24,67.2,87.1,98.09,100.14,88.14,67.23,48.51,25.02,8.33,,,,,,
m01-A-H-50-eyrewell-store600,01,A,H,50,98.3,82.47,66.51,47.9,14.62,5.59,5.04,18.06,45.03,67.27,86.89,98.15,100.25,88.12,67.38,48.47,24.83,8.31,,,,,,
m01-A-H-75-eyrewell-store600,01,A,H,75,98.22,82.4,66.46,47.7,14.5,5.54,4.93,18.13,45.09,67.22,86.91,98.17,100.34,88.35,67.2,48.38,24.83,8.38,,,,,,
m01-A-H-95-eyrewell-store600,01,A,H,95,98.33,82.26,66.51,47.67,14.47,5.7,4.92,17.92,45.36,67.05,86.99,98.16,100.24,88.13,67.22,48.41,24.8,8.41,,,,,,
m01-D-A-25-eyrewell-store600,01,D,A,25,95.01,83.02,67.58,48.42,14.69,5.54,5.02,18.27,45.48,67.41,87.1,98.56,101.09,88.07,68.74,48.97,25.2,8.75,,,,,,
m01-D-A-5-eyrewell-store600,01,D,A,5,95.05,82.85,67.6,48.11,14.64,5.73,5.05,18.32,45.65,67.47,86.86,98.58,101.1,87.86,68.57,49.11,25.33,8.54,,,,,,
m01-D-A-50-eyrewell-store600,01,D,A,50,95.15,82.82,67.57,48.34,14.64,5.98,5.15,18.48,45.53,67.41,87.1,98.5,101.03,87.82,68.69,49.11,25.22,8.55,,,,,,
m01-D-A-75-eyrewell-store600,01,D,A,75,95.19,81.59,67.47,48.24,14.57,5.75,5.14,18.24,45.49,67.53,87.17,98.31,100.88,86.6,68.41,49.1,25.27,8.55,,,,,,
m01-D-A-95-eyrewell-store600,01,D,A,95,81.37,64.93,63.63,46.83,14.19,5.49,4.68,17.69,44.41,66.24,86.35,97.78,87.62,65.19,64.41,47.27,24.45,7.94,,,,,,
m01-D-C-25-eyrewell-store600,01,D,C,25,86.9,83.18,68.2,48.8,14.74,5.89,5.27,18.28,45.7,67.68,87.05,98.5,97.11,87.0,69.56,49.71,25.45,8.57,,,,,,
m01-D-C-5-eyrewell-store600,01,D,C,5,87.01,83.1,68.35,48.58,14.65,5.79,5.2,18.38,45.88,67.64,87.14,98.49,97.06,87.07,69.45,49.66,25.46,8.8,,,,,,
m01-D-C-50-eyrewell-store600,01,D,C,50,87.01,83.14,68.42,48.85,14.74,5.72,5.14,18.38,45.73,67.59,87.04,98.66,97.09,87.25,69.42,49.69,25.6,8.69,,,,,,
m01-D-C-75-eyrewell-store600,01,D,C,75,86.86,81.56,67.99,48.61,14.79,5.65,5.03,18.45,45.81,67.57,87.04,98.26,96.8,85.3,69.09,49.51,25.46,8.56,,,,,,
m01-D-C-95-eyrewell-store600,01,D,C,95,75.03,65.63,64.8,47.19,14.45,5.48,4.86,17.71,44.73,66.55,86.39,97.48,84.69,64.54,65.6,47.82,24.76,8.16,,,,,,
m01-D-H-25-eyrewell-store600,01,D,H,25,99.29,82.57,66.38,47.79,14.52,5.57,4.96,18.12,45.25,67.05,86.97,98.48,101.86,88.44,67.25,48.61,25.12,8.41,,,,,,
m01-D-H-5-eyrewell-store600,01,D,H,5,99.55,82.34,66.49,47.9,14.6,5.58,5.15,18.17,45.45,67.02,86.98,98.23,101.71,88.24,67.4,48.44,24.99,8.45,,,,,,
m01-D-H-50-eyrewell-store600,01,D,H,50,99.41,82.39,66.46,47.77,14.62,5.52,5.07,18.11,45.45,67.36,86.84,98.49,102.04,88.35,67.21,48.57,25.02,8.41,,,,,,
m01-D-H-75-eyrewell-store600,01,D,H,75,99.39,79.91,66.0,47.65,14.43,5.54,4.83,17.95,45.2,67.13,86.68,98.3,101.17,85.36,67.09,48.33,25.14,8.35,,,,,,
m01-D-H-95-eyrewell-store600,01,D,H,95,80.71,61.58,61.68,45.84,13.84,5.21,4.39,17.35,43.93,65.56,86.04,97.35,84.63,61.64,61.97,46.14,23.92,7.89,,,,,,
m01-W-A-25-eyrewell-store600,01,W,A,25,90.91,83.09,67.54,48.32,14.69,5.74,5.08,18.49,45.44,67.56,87.16,98.12,96.57,87.84,68.58,49.05,25.29,8.6,,,,,,
m01-W-A-5-eyrewell-store600,01,W,A,5,90.97,83.02,67.62,48.24,14.61,5.7,5.02,18.35,45.7,67.36,86.89,98.12,96.42,87.67,68.62,49.05,25.27,8.48,,,,,,
m01-W-A-50-eyrewell-store600,01,W,A,50,90.96,82.79,67.68,48.26,14.52,5.9,5.17,18.32,45.64,67.43,87.09,98.18,96.66,87.61,68.39,49.23,25.32,8.48,,,,,,
m01-W-A-75-eyrewell-store600,01,W,A,75,91.13,82.99,67.56,48.14,14.52,5.7,5.08,18.23,45.68,67.35,87.01,98.09,96.55,87.55,68.47,49.04,25.32,8.59,,,,,,
m01-W-A-95-eyrewell-store600,01,W,A,95,91.15,82.9,67.45,48.26,14.63,5.72,5.18,18.21,45.6,67.33,87.03,97.95,96.46,87.76,68.65,49.1,25.33,8.59,,,,,,
m01-W-C-25-eyrewell-store600,01,W,C,25,81.12,83.02,68.21,48.47,14.79,5.89,5.34,18.3,45.69,67.61,87.09,97.71,91.2,86.57,69.51,49.64,25.5,8.59,,,,,,
m01-W-C-5-eyrewell-store600,01,W,C,5,81.43,83.19,68.2,48.57,14.85,5.83,5.19,18.67,45.79,67.63,86.98,97.92,91.32,86.58,69.46,49.78,25.6,8.66,,,,,,
m01-W-C-50-eyrewell-store600,01,W,C,50,81.22,83.16,68.32,48.68,14.89,5.79,5.36,18.32,45.75,67.84,87.11,97.83,91.21,86.7,69.57,49.58,25.4,8.68,,,,,,
m01-W-C-75-eyrewell-store600,01,W,C,75,81.31,82.96,68.13,48.6,14.76,5.89,5.26,18.47,45.74,67.5,87.1,97.92,91.37,86.56,69.53,49.62,25.41,8.74,,,,,,
m01-W-C-95-eyrewell-store600,01,W,C,95,81.31,83.14,68.34,48.44,14.64,6.0,5.19,18.47,45.87,67.65,87.17,97.89,91.47,86.52,69.51,49.42,25.67,8.69,,,,,,
m01-W-H-25-eyrewell-store600,01,W,H,25,95.08,81.98,66.05,47.55,14.42,5.62,4.8,17.94,45.18,67.14,86.94,97.72,96.92,87.75,66.78,48.37,24.88,8.33,,,,,,
m01-W-H-5-eyrewell-store600,01,W,H,5,95.18,82.19,66.1,47.57,14.61,5.48,4.93,17.95,45.16,66.9,86.86,97.71,96.8,87.89,66.95,48.22,24.85,8.27,,,,,,
m01-W-H-50-eyrewell-store600,01,W,H,50,95.11,82.13,65.93,47.73,14.52,5.54,5.07,18.02,45.28,67.02,87.0,97.72,96.97,87.68,66.87,48.12,24.88,8.24,,,,,,
m01-W-H-75-eyrewell-store600,01,W,H,75,95.11,81.98,66.0,47.44,14.46,5.57,4.98,18.15,45.1,67.02,86.96,97.7,96.99,87.51,66.96,48.17,24.96,8.46,,,,,,
m01-W-H-95-eyrewell-store600,01,W,H,95,95.09,82.12,65.97,47.5,14.41,5.52,5.03,17.87,45.22,66.76,86.91,97.66,96.95,87.78,66.87,48.18,24.82,8.31,,,,,,
m02-A-A-25-eyrewell-store600,02,A,A,25,82.96,67.46,48.29,14.67,5.71,5.27,18.29,45.49,67.22,87.11,98.16,98.48,87.97,68.57,49.21,25.4,8.57,,,,,,,
m02-A-A-5-eyrewell-store600,02,A,A,5,82.92,67.44,48.37,14.85,5.57,5.02,18.35,45.77,67.35,87.17,98.29,98.45,87.98,68.52,49.06,25.25,8.73,,,,,,,
m02-A-A-50-eyrewell-store600,02,A,A,50,82.94,67.53,48.27,14.68,5.86,5.14,18.26,45.32,67.48,86.92,98.21,98.52,87.99,68.47,49.09,25.17,8.59,,,,,,,
m02-A-A-75-eyrewell-store600,02,A,A,75,83.04,67.39,48.26,14.68,5.75,5.04,18.33,45.64,67.44,86.94,98.26,98.42,87.88,68.64,49.0,25.15,8.58,,,,,,,
m02-A-A-95-eyrewell-store600,02,A,A,95,82.39,67.04,48.26,14.64,5.77,5.05,18.26,45.53,67.41,86.87,98.23,98.51,87.62,67.84,48.95,25.13,8.65,,,,,,,
m02-A-C-25-eyrewell-store600,02,A,C,25,77.33,67.28,48.72,14.74,5.72,5.14,18.3,45.97,67.35,86.99,98.28,98.31,83.74,68.23,49.41,25.34,8.62,,,,,,,
m02-A-C-5-eyrewell-store600,02,A,C,5,77.11,67.01,48.62,14.72,5.83,5.05,18.42,45.68,67.77,87.04,98.38,98.37,83.84,68.02,49.55,25.51,8.69,,,,,,,
m02-A-C-50-eyrewell-store600,02,A,C,50,77.27,67.28,48.81,14.63,5.85,5.21,18.32,45.8,67.52,87.05,98.21,98.28,83.94,68.23,49.44,25.27,8.76,,,,,,,
m02-A-C-75-eyrewell-store600,02,A,C,75,77.18,67.27,48.61,14.63,5.8,5.17,18.21,45.75,67.6,87.06,98.07,98.53,83.97,68.15,49.4,25.42,8.92,,,,,,,
m02-A-C-95-eyrewell-store600,02,A,C,95,77.1,67.14,48.69,14.59,5.92,5.19,18.31,45.75,67.59,87.06,98.27,98.39,83.79,67.94,49.37,25.38,8.8,,,,,,,
m02-A-H-25-eyrewell-store600,02,A,H,25,88.77,67.67,47.76,14.43,5.64,4.91,18.02,45.3,67.24,86.95,98.35,98.55,92.1,68.79,48.4,25.01,8.31,,,,,,,
m02-A-H-5-eyrewell-store600,02,A,H,5,88.59,67.75,47.86,14.41,5.6,4.95,17.97,45.36,67.21,87.17,98.13,98.62,92.04,68.83,48.26,25.05,8.54,,,,,,,
m02-A-H-50-eyrewell-store600,02,A,H,50,88.65,67.8,47.8,14.42,5.66,5.14,18.02,45.33,67.31,86.94,98.2,98.57,91.95,68.59,48.68,25.12,8.4,,,,,,,
m02-A-H-75-eyrewell-store600,02,A,H,75,88.72,67.7,47.78,14.6,5.61,5.01,18.1,45.24,67.3,86.95,98.22,98.54,91.95,68.8,48.5,24.92,8.4,,,,,,,
m02-A-H-95-eyrewell-store600,02,A,H,95,88.32,67.08,47.69,14.4,5.68,5.06,18.07,45.17,67.2,87.14,98.09,98.61,91.68,68.03,48.35,25.12,8.38,,,,,,,
m02-D-A-25-eyrewell-store600,02,D,A,25,83.72,67.53,48.26,14.62,5.58,5.19,18.21,45.77,67.55,86.93,98.32,98.73,89.02,68.36,49.1,25.24,8.58,,,,,,,
m02-D-A-5-eyrewell-store600,02,D,A,5,83.85,67.51,48.41,14.8,5.8,5.15,18.39,45.48,67.45,86.99,98.41,98.63,89.1,68.67,48.95,25.22,8.73,,,,,,,
m02-D-A-50-eyrewell-store600,02,D,A,50,77.19,53.12,45.49,14.09,5.15,4.73,17.29,44.08,66.02,86.21,97.32,97.7,82.16,50.94,45.7,24.18,8.07,,,,,,,
m02-D-A-75-eyrewell-store600,02,D,A,75,73.7,49.64,44.69,13.94,5.17,4.63,17.02,43.4,65.3,86.01,96.97,97.38,79.08,46.27,44.51,23.61,7.57,,,,,,,
m02-D-A-95-eyrewell-store600,02,D,A,95,71.59,46.25,43.72,13.55,5.05,4.16,16.36,42.74,64.75,85.75,96.33,97.06,77.75,42.35,43.37,23.31,7.42,,,,,,,
m02-D-H-25-eyrewell-store600,02,D,H,25,88.46,67.27,47.7,14.53,5.52,4.95,18.04,45.38,67.24,87.06,98.11,98.66,91.76,68.32,48.64,24.89,8.35,,,,,,,
m02-D-H-5-eyrewell-store600,02,D,H,5,88.3,67.53,47.68,14.61,5.6,5.01,18.19,45.26,67.29,86.88,97.98,98.8,91.84,68.68,48.54,25.07,8.36,,,,,,,
m02-D-H-50-eyrewell-store600,02,D,H,50,76.81,49.48,43.92,13.64,4.9,4.2,16.72,43.02,65.08,85.85,96.74,97.13,81.11,46.35,44.07,23.26,7.5,,,,,,,
m02-D-H-75-eyrewell-store600,02,D,H,75,72.84,45.69,42.56,13.2,4.62,3.93,16.0,42.18,64.25,85.4,96.02,96.86,77.21,41.59,42.35,22.72,7.1,,,,,,,
m02-D-H-95-eyrewell-store600,02,D,H,95,69.82,41.91,41.38,13.14,4.47,3.76,15.54,41.35,63.4,85.02,95.55,96.37,75.24,37.93,41.36,22.35,6.93,,,,,,,
m02-W-A-25-eyrewell-store600,02,W,A,25,83.01,67.5,48.36,14.66,5.73,5.14,18.12,45.45,67.58,86.96,98.21,98.34,87.97,68.6,49.12,25.21,8.56,,,,,,,
m02-W-A-5-eyrewell-store600,02,W,A,5,83.24,67.68,48.27,14.62,5.76,4.99,18.07,45.46,67.41,86.99,98.2,98.31,87.92,68.58,49.17,25.37,8.56,,,,,,,
m02-W-A-50-eyrewell-store600,02,W,A,50,83.03,67.45,48.36,14.67,5.65,5.09,18.42,45.52,67.48,86.99,98.31,98.41,87.92,68.71,48.93,25.23,8.6,,,,,,,
m02-W-A-75-eyrewell-store600,02,W,A,75,83.13,67.47,48.39,14.74,5.8,5.24,18.09,45.9,67.49,86.98,98.3,98.41,87.97,68.57,49.09,25.39,8.56,,,,,,,
m02-W-A-95-eyrewell-store600,02,W,A,95,83.15,67.67,48.29,14.8,5.75,5.11,18.21,45.61,67.62,86.89,98.22,98.19,87.94,68.47,48.97,25.23,8.6,,,,,,,
m02-W-C-25-eyrewell-store600,02,W,C,25,73.75,66.84,48.44,14.91,5.76,5.21,18.45,45.78,67.67,87.08,98.25,97.97,80.33,67.91,49.43,25.38,8.57,,,,,,,
m02-W-C-5-eyrewell-store600,02,W,C,5,73.41,66.96,48.61,14.74,5.71,5.25,18.5,45.63,67.53,87.11,98.2,97.73,80.24,67.96,49.31,25.55,8.67,,,,,,,
m02-W-C-50-eyrewell-store600,02,W,C,50,73.56,66.95,48.67,14.6,5.78,5.26,18.24,45.73,67.64,86.93,98.27,97.98,80.04,67.93,49.38,25.47,8.61,,,,,,,
m02-W-C-75-eyrewell-store600,02,W,C,75,73.27,67.04,48.79,14.81,5.87,5.19,18.38,45.87,67.43,87.06,97.99,97.91,80.1,67.93,49.37,25.6,8.68,,,,,,,
m02-W-C-95-eyrewell-store600,02,W,C,95,73.22,66.76,48.74,14.74,5.78,5.23,18.33,45.51,67.54,86.94,98.21,97.89,80.14,67.95,49.46,25.43,8.84,,,,,,,
m02-W-H-25-eyrewell-store600,02,W,H,25,84.42,67.35,47.72,14.41,5.58,4.91,17.97,45.17,67.24,87.05,98.27,97.97,87.66,68.6,48.45,24.92,8.49,,,,,,,
m02-W-H-5-eyrewell-store600,02,W,H,5,84.4,67.15,47.68,14.53,5.69,4.97,18.08,45.39,67.27,87.07,98.0,98.01,87.68,68.6,48.5,25.11,8.48,,,,,,,
m02-W-H-50-eyrewell-store600,02,W,H,50,84.29,67.56,47.72,14.42,5.65,5.14,18.05,45.34,67.16,87.11,98.1,98.17,87.77,68.63,48.48,24.96,8.51,,,,,,,
m02-W-H-75-eyrewell-store600,02,W,H,75,84.24,67.26,47.71,14.54,5.67,5.04,17.96,45.19,67.06,86.95,98.22,97.97,87.57,68.59,48.3,25.14,8.29,,,,,,,
m02-W-H-95-eyrewell-store600,02,W,H,95,84.28,67.31,47.64,14.34,5.68,4.87,17.83,45.09,67.12,87.03,98.21,97.89,87.67,68.56,48.29,25.04,8.32,,,,,,,
m03-A-A-25-eyrewell-store600,03,A,A,25,67.53,48.34,14.66,5.74,5.08,18.26,45.36,67.42,87.07,98.33,98.55,87.9,68.49,49.19,25.2,8.58,,,,,,,,
m03-A-A-5-eyrewell-store600,03,A,A,5,67.42,48.45,14.54,5.74,5.01,18.14,45.66,67.32,87.12,98.26,98.51,87.9,68.41,49.2,25.18,8.75,,,,,,,,
m03-A-A-50-eyrewell-store600,03,A,A,50,67.59,48.19,14.61,5.6,5.26,18.06,45.42,67.46,87.19,98.24,98.38,87.84,68.46,49.07,25.2,8.59,,,,,,,,
m03-A-A-75-eyrewell-store600,03,A,A,75,67.57,48.17,14.69,5.63,5.19,18.13,45.47,67.48,87.13,98.23,98.44,88.02,68.13,49.09,25.15,8.55,,,,,,,,
m03-A-A-95-eyrewell-store600,03,A,A,95,67.47,48.34,14.82,5.74,5.06,18.29,45.53,67.63,86.99,98.23,98.32,87.87,68.42,48.98,25.12,8.64,,,,,,,,
m03-A-C-25-eyrewell-store600,03,A,C,25,58.26,47.59,14.87,5.75,5.28,18.67,45.96,67.64,87.01,98.16,98.48,87.19,59.67,47.93,25.66,8.71,,,,,,,,
m03-A-C-5-eyrewell-store600,03,A,C,5,58.17,47.62,14.86,5.92,5.29,18.4,46.1,67.74,86.91,97.96,98.32,87.33,59.45,47.94,25.49,8.76,,,,,,,,
m03-A-C-50-eyrewell-store600,03,A,C,50,58.13,47.7,14.77,5.85,5.4,18.53,46.01,67.51,86.87,98.11,98.59,87.23,59.53,48.05,25.57,8.81,,,,,,,,
m03-A-C-75-eyrewell-store600,03,A,C,75,58.12,47.57,14.82,5.92,5.29,18.54,45.91,67.81,86.93,98.16,98.45,87.21,59.39,47.83,25.42,8.96,,,,,,,,
m03-A-C-95-eyrewell-store600,03,A,C,95,57.95,47.59,14.85,5.94,5.44,18.68,46.11,67.61,86.93,98.2,98.36,87.24,59.4,47.97,25.43,8.78,,,,,,,,
m03-A-H-25-eyrewell-store600,03,A,H,25,70.01,48.4,14.42,5.45,4.83,17.63,44.98,67.33,87.12,98.18,98.17,87.96,70.63,49.54,24.96,8.17,,,,,,,,
m03-A-H-5-eyrewell-store600,03,A,H,5,70.28,48.58,14.35,5.46,4.71,17.85,45.01,67.2,86.89,98.26,98.49,87.97,70.78,49.32,25.11,8.36,,,,,,,,
m03-A-H-50-eyrewell-store600,03,A,H,50,70.16,48.59,14.49,5.54,4.92,17.77,44.68,67.0,86.96,98.21,98.48,87.93,70.77,49.21,24.89,8.39,,,,,,,,
m03-A-H-75-eyrewell-store600,03,A,H,75,70.15,48.5,14.51,5.51,4.76,17.89,45.0,67.03,87.0,98.29,98.37,87.99,70.86,49.41,24.89,8.27,,,,,,,,
m03-A-H-95-eyrewell-store600,03,A,H,95,70.11,48.36,14.5,5.48,4.87,17.83,45.01,67.02,87.09,98.11,98.27,88.07,70.63,49.37,24.99,8.28,,,,,,,,
m03-D-A-25-eyrewell-store600,03,D,A,25,70.87,48.43,14.62,5.85,5.03,18.5,45.81,67.59,87.04,98.3,98.46,88.11,71.82,49.19,25.1,8.71,,,,,,,,
m03-D-A-5-eyrewell-store600,03,D,A,5,70.85,48.33,14.68,5.76,5.12,18.27,45.65,67.55,87.03,98.18,98.46,88.19,71.82,49.15,25.34,8.7,,,,,,,,
m03-D-A-50-eyrewell-store600,03,D,A,50,70.76,48.28,14.62,5.75,5.14,18.37,45.69,67.62,86.97,98.27,98.51,88.35,71.49,49.19,25.33,8.6,,,,,,,,
m03-D-A-75-eyrewell-store600,03,D,A,75,70.82,48.33,14.52,5.88,5.16,18.35,45.9,67.51,86.98,98.19,98.6,88.38,71.73,49.35,25.29,8.52,,,,,,,,
m03-D-A-95-eyrewell-store600,03,D,A,95,70.64,48.46,14.7,5.7,5.26,18.35,45.86,67.55,87.0,98.12,98.53,88.32,71.79,49.24,25.31,8.55,,,,,,,,
m03-D-C-25-eyrewell-store600,03,D,C,25,63.06,47.81,14.72,5.93,5.29,18.45,45.87,67.72,87.02,98.17,98.44,87.75,64.54,48.45,25.39,8.83,,,,,,,,
m03-D-C-5-eyrewell-store600,03,D,C,5,63.19,47.82,14.82,5.92,5.41,18.43,46.07,67.79,86.93,98.17,98.66,87.77,64.21,48.35,25.49,8.95,,,,,,,,
m03-D-C-50-eyrewell-store600,03,D,C,50,63.05,47.69,14.85,5.95,5.33,18.7,46.32,67.68,86.92,98.15,98.35,87.53,64.59,48.45,25.3,8.89,,,,,,,,
m03-D-C-75-eyrewell-store600,03,D,C,75,63.13,47.84,14.87,5.84,5.23,18.58,45.87,68.0,87.01,98.16,98.46,87.79,64.6,48.26,25.48,8.65,,,,,,,,
m03-D-C-95-eyrewell-store600,03,D,C,95,62.94,47.81,14.78,5.85,5.3,18.74,45.89,67.83,86.94,98.18,98.45,87.71,64.57,48.34,25.4,8.71,,,,,,,,
m03-D-H-25-eyrewell-store600,03,D,H,25,74.79,48.73,14.4,5.58,4.76,17.76,45.42,67.39,87.05,98.36,98.44,88.47,75.35,49.54,25.13,8.53,,,,,,,,
m03-D-H-5-eyrewell-store600,03,D,H,5,74.8,48.73,14.41,5.55,4.85,17.78,45.24,67.09,87.13,98.15,98.46,88.26,75.49,49.65,25.16,8.37,,,,,,,,
m03-D-H-50-eyrewell-store600,03,D,H,50,74.69,48.49,14.49,5.53,4.77,18.05,45.21,67.34,86.97,98.25,98.47,88.38,75.48,49.74,25.1,8.22,,,,,,,,
m03-D-H-75-eyrewell-store600,03,D,H,75,74.8,48.64,14.49,5.62,4.96,17.91,45.1,67.18,87.16,98.1,98.52,88.35,75.47,49.7,24.96,8.47,,,,,,,,
m03-D-H-95-eyrewell-store600,03,D,H,95,74.4,48.61,14.63,5.64,5.04,18.07,45.34,67.23,87.02,98.1,98.57,88.27,75.17,49.31,25.04,8.41,,,,,,,,
m03-W-A-25-eyrewell-store600,03,W,A,25,63.53,48.14,14.63,5.61,4.92,18.13,45.15,67.23,87.07,98.09,98.21,87.46,64.31,48.69,25.16,8.51,,,,,,,,
m03-W-A-5-eyrewell-store600,03,W,A,5,63.5,48.22,14.62,5.43,5.0,18.0,45.36,67.04,87.17,98.3,98.44,87.57,64.21,48.87,25.31,8.47,,,,,,,,
m03-W-A-50-eyrewell-store600,03,W,A,50,63.53,48.04,14.63,5.49,5.18,18.11,45.26,67.3,87.01,98.11,98.44,87.49,64.25,48.97,25.31,8.42,,,,,,,,
m03-W-A-75-eyrewell-store600,03,W,A,75,63.48,47.92,14.57,5.58,5.05,18.17,45.08,67.16,87.03,98.25,98.42,87.63,64.3,48.76,25.18,8.39,,,,,,,,
m03-W-A-95-eyrewell-store600,03,W,A,95,63.48,48.23,14.55,5.58,4.93,18.12,45.1,67.39,87.15,98.31,98.53,87.42,64.29,48.8,25.23,8.36,,,,,,,,
m03-W-C-25-eyrewell-store600,03,W,C,25,60.23,47.77,14.84,5.94,5.37,18.4,46.06,67.72,87.0,98.12,98.58,87.46,61.46,48.17,25.43,8.69,,,,,,,,
m03-W-C-5-eyrewell-store600,03,W,C,5,60.31,47.83,14.8,5.83,5.14,18.59,46.01,67.76,86.97,98.32,98.48,87.38,61.42,48.16,25.57,8.86,,,,,,,,
m03-W-C-50-eyrewell-store600,03,W,C,50,60.11,47.78,14.83,5.9,5.28,18.47,46.1,67.4,87.02,98.21,98.66,87.45,61.34,48.35,25.36,8.59,,,,,,,,
m03-W-C-75-eyrewell-store600,03,W,C,75,60.25,47.8,14.89,5.94,5.28,18.49,46.08,67.67,86.96,98.2,98.61,87.28,61.43,48.22,25.4,8.71,,,,,,,,
m03-W-C-95-eyrewell-store600,03,W,C,95,60.29,47.66,14.92,5.82,5.24,18.46,45.76,67.37,87.05,98.27,98.51,87.33,61.48,48.14,25.52,8.81,,,,,,,,
m03-W-H-25-eyrewell-store600,03,W,H,25,71.05,48.44,14.58,5.48,4.89,17.74,44.81,67.03,86.98,98.08,98.46,87.97,71.3,49.54,24.97,8.44,,,,,,,,
m03-W-H-5-eyrewell-store600,03,W,H,5,70.93,48.36,14.21,5.65,4.89,17.73,44.97,67.01,87.12,98.33,98.41,87.98,71.32,49.39,24.88,8.3,,,,,,,,
m03-W-H-50-eyrewell-store600,03,W,H,50,70.86,48.54,14.46,5.4,4.87,17.76,44.77,66.94,87.11,98.16,98.37,87.81,71.32,49.48,24.98,8.27,,,,,,,,
m03-W-H-75-eyrewell-store600,03,W,H,75,70.82,48.5,14.46,5.5,4.81,17.58,44.94,66.81,87.07,98.32,98.37,87.98,71.38,49.39,25.09,8.31,,,,,,,,
m03-W-H-95-eyrewell-store600,03,W,H,95,70.87,48.38,14.36,5.37,4.76,17.75,44.86,66.96,87.2,98.1,98.42,88.03,71.44,49.49,24.93,8.59,,,,,,,,
m04-A-A-25-eyrewell-store600,04,A,A,25,48.1,14.52,5.7,5.1,18.2,45.52,67.45,87.01,98.31,98.38,87.83,68.47,49.11,25.35,8.77,,,,,,,,,
m04-A-A-5-eyrewell-store600,04,A,A,5,48.3,14.54,5.75,5.24,18.23,45.66,67.58,87.02,98.24,98.62,87.93,68.52,49.09,25.37,8.47,,,,,,,,,
m04-A-A-50-eyrewell-store600,04,A,A,50,48.3,14.67,5.76,5.11,18.3,45.61,67.7,87.06,98.29,98.41,87.86,68.62,48.94,25.32,8.55,,,,,,,,,
m04-A-A-75-eyrewell-store600,04,A,A,75,48.34,14.72,5.72,5.12,18.18,45.64,67.62,87.0,98.37,98.42,87.7,68.51,49.15,25.25,8.54,,,,,,,,,
m04-A-A-95-eyrewell-store600,04,A,A,95,48.34,14.73,5.71,5.15,18.43,45.57,67.31,87.01,98.36,98.63,87.92,68.48,49.02,25.42,8.57,,,,,,,,,
m04-A-C-25-eyrewell-store600,04,A,C,25,41.15,14.21,5.69,5.14,18.25,45.58,67.55,86.94,98.24,98.39,87.83,68.05,42.45,24.66,8.56,,,,,,,,,
m04-A-C-5-eyrewell-store600,04,A,C,5,40.91,14.19,5.7,5.21,18.28,45.52,67.37,86.99,98.11,98.24,87.87,67.95,42.5,24.79,8.63,,,,,,,,,
m04-A-C-50-eyrewell-store600,04,A,C,50,40.79,14.28,5.75,5.18,18.28,45.73,67.64,87.05,98.15,98.39,87.84,67.86,42.26,24.74,8.52,,,,,,,,,
