,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m01-A-A-25-eyrewell-store400,01,A,A,25,92.63,82.27,67.15,48.01,14.54,5.77,4.95,18.11,45.21,67.24,86.64,97.71,98.14,87.59,68.17,49.01,25.27,8.52,,,,,,
m01-A-A-5-eyrewell-store400,01,A,A,5,92.62,82.47,67.12,48.1,14.6,5.68,5.0,17.98,45.2,67.06,86.69,97.87,98.22,87.42,68.13,48.76,25.21,8.41,,,,,,
m01-A-A-50-eyrewell-store400,01,A,A,50,92.68,82.39,67.11,47.89,14.54,5.63,5.07,17.98,45.1,67.1,86.81,98.01,97.99,87.5,68.36,48.77,25.08,8.39,,,,,,
m01-A-A-75-eyrewell-store400,01,A,A,75,92.79,82.22,67.11,47.96,14.39,5.72,5.0,18.06,45.43,67.08,86.59,97.79,98.14,87.55,68.32,48.95,25.19,8.56,,,,,,
m01-A-A-95-eyrewell-store400,01,A,A,95,92.07,81.81,67.14,48.06,14.48,5.62,4.86,18.09,45.33,67.2,86.78,97.79,97.67,86.69,68.18,48.76,25.22,8.56,,,,,,
m01-A-C-25-eyrewell-store400,01,A,C,25,84.53,82.44,67.93,48.44,14.59,5.87,5.09,18.18,45.45,67.21,86.74,97.83,94.47,86.68,69.2,49.32,25.46,8.8,,,,,,
m01-A-C-5-eyrewell-store400,01,A,C,5,84.24,82.52,67.71,48.28,14.65,5.78,5.26,18.24,45.5,67.44,86.82,97.88,94.42,86.46,69.13,49.41,25.38,8.57,,,,,,
m01-A-C-50-eyrewell-store400,01,A,C,50,84.56,82.73,67.7,48.41,14.69,5.78,5.09,18.12,45.47,67.38,86.8,97.82,94.41,86.53,69.22,49.38,25.3,8.66,,,,,,
m01-A-C-75-eyrewell-store400,01,A,C,75,84.38,82.5,67.7,48.5,14.69,5.62,5.15,18.19,45.34,67.34,86.8,97.93,94.35,86.55,69.32,49.38,25.3,8.71,,,,,,
m01-A-C-95-eyrewell-store400,01,A,C,95,84.43,82.41,67.77,48.33,14.6,5.77,5.08,18.11,45.47,67.16,86.71,97.82,94.33,86.16,69.41,49.36,25.4,8.62,,,,,,
m01-A-H-25-eyrewell-store400,01,A,H,25,97.72,81.78,66.14,47.48,14.48,5.5,5.02,17.93,45.1,66.88,86.7,97.97,99.84,87.85,66.94,48.36,24.9,8.4,,,,,,
m01-A-H-5-eyrewell-store400,01,A,H,5,97.78,81.72,66.06,47.53,14.48,5.61,5.02,17.94,44.84,66.97,86.68,97.91,99.78,87.88,66.97,48.12,24.91,8.31,,,,,,
m01-A-H-50-eyrewell-store400,01,A,H,50,97.72,81.85,66.11,47.5,14.41,5.56,4.87,18.03,44.83,66.92,86.83,97.75,99.82,87.91,67.04,48.24,24.95,8.36,,,,,,
m01-A-H-75-eyrewell-store400,01,A,H,75,97.76,81.78,66.19,47.48,14.35,5.52,5.0,17.87,44.94,66.86,86.63,97.85,99.67,87.84,67.14,48.21,24.87,8.34,,,,,,
m01-A-H-95-eyrewell-store400,01,A,H,95,97.1,81.17,66.19,47.5,14.48,5.42,4.98,17.94,44.91,66.94,86.45,97.7,99.18,86.85,67.02,48.26,24.79,8.39,,,,,,
m01-D-A-25-eyrewell-store400,01,D,A,25,94.57,82.35,67.14,48.08,14.54,5.59,5.16,17.83,45.0,67.14,86.76,98.34,100.61,87.62,68.35,48.87,25.16,8.65,,,,,,
m01-D-A-5-eyrewell-store400,01,D,A,5,94.36,82.48,67.19,47.98,14.6,5.62,4.97,18.1,45.3,67.06,86.69,98.18,100.71,87.42,68.29,48.92,25.21,8.4,,,,,,
m01-D-A-50-eyrewell-store400,01,D,A,50,94.53,82.51,67.16,47.98,14.42,5.58,5.03,17.95,45.27,67.14,86.76,98.26,100.76,87.61,68.35,48.95,25.19,8.6,,,,,,
m01-D-A-75-eyrewell-store400,01,D,A,75,92.86,76.93,66.41,47.67,14.38,5.6,4.83,17.83,45.03,67.06,86.53,98.02,98.17,80.46,67.24,48.52,25.01,8.55,,,,,,
m01-D-A-95-eyrewell-store400,01,D,A,95,67.77,58.75,60.55,44.94,13.7,4.97,4.16,16.48,42.96,64.66,85.22,96.32,73.28,58.62,61.19,45.36,23.66,7.5,,,,,,
m01-D-C-25-eyrewell-store400,01,D,C,25,86.26,82.53,67.79,48.42,14.67,5.56,5.08,18.31,45.51,67.45,86.64,98.15,96.7,86.74,69.38,49.43,25.46,8.67,,,,,,
m01-D-C-5-eyrewell-store400,01,D,C,5,86.28,82.6,67.85,48.22,14.62,5.66,5.01,18.21,45.42,67.43,86.71,98.12,96.61,86.81,69.29,49.53,25.33,8.52,,,,,,
m01-D-C-50-eyrewell-store400,01,D,C,50,86.3,82.53,67.93,48.48,14.62,5.79,5.06,17.96,45.65,67.14,86.8,97.98,96.62,86.79,69.3,49.38,25.34,8.79,,,,,,
m01-D-C-75-eyrewell-store400,01,D,C,75,85.33,76.04,67.0,48.13,14.35,5.65,5.07,18.08,45.36,67.06,86.51,98.08,94.58,80.18,68.33,49.32,25.16,8.76,,,,,,
m01-D-C-95-eyrewell-store400,01,D,C,95,61.26,57.45,60.8,45.22,13.8,4.85,4.27,16.68,42.86,64.93,85.06,96.02,70.8,56.83,62.02,45.85,23.74,7.66,,,,,,
m01-D-H-25-eyrewell-store400,01,D,H,25,98.69,81.92,66.05,47.41,14.32,5.6,4.79,17.68,44.79,66.68,86.66,97.93,101.45,87.88,67.24,48.19,24.91,8.28,,,,,,
m01-D-H-5-eyrewell-store400,01,D,H,5,98.74,81.96,66.11,47.46,14.54,5.54,4.92,18.13,44.83,67.12,86.54,97.98,101.44,87.87,67.28,48.28,25.02,8.47,,,,,,
m01-D-H-50-eyrewell-store400,01,D,H,50,98.6,81.58,66.05,47.5,14.39,5.54,4.81,17.75,45.13,66.77,86.56,97.9,101.42,87.58,67.07,48.29,24.84,8.49,,,,,,
m01-D-H-75-eyrewell-store400,01,D,H,75,95.38,73.6,64.74,47.11,14.33,5.57,4.92,17.7,44.58,66.48,86.54,97.77,97.46,78.18,65.62,47.94,24.75,8.36,,,,,,
m01-D-H-95-eyrewell-store400,01,D,H,95,66.59,55.16,57.93,43.61,13.39,4.68,4.01,16.13,42.0,63.71,84.73,95.72,69.7,54.76,58.22,43.86,22.97,7.19,,,,,,
m01-W-A-25-eyrewell-store400,01,W,A,25,90.45,82.37,67.01,48.06,14.5,5.76,5.02,18.05,45.17,67.13,86.67,97.85,96.32,87.35,68.38,48.89,25.0,8.6,,,,,,
m01-W-A-5-eyrewell-store400,01,W,A,5,90.45,82.4,67.08,47.99,14.7,5.63,4.98,18.24,45.16,67.15,86.69,97.65,96.32,87.36,68.3,48.92,25.2,8.54,,,,,,
m01-W-A-50-eyrewell-store400,01,W,A,50,90.58,82.36,67.21,47.96,14.38,5.66,4.96,17.98,45.28,67.17,86.8,97.65,96.2,87.36,68.23,48.92,25.2,8.57,,,,,,
m01-W-A-75-eyrewell-store400,01,W,A,75,90.41,82.32,67.09,48.03,14.4,5.66,4.84,18.15,45.3,67.16,86.79,97.75,96.39,87.51,68.27,48.87,25.16,8.44,,,,,,
m01-W-A-95-eyrewell-store400,01,W,A,95,90.4,82.39,67.12,48.18,14.33,5.63,4.98,18.12,44.98,67.05,86.64,97.86,96.21,87.28,68.39,48.92,25.08,8.7,,,,,,
m01-W-C-25-eyrewell-store400,01,W,C,25,80.59,82.47,67.79,48.26,14.67,5.82,5.11,18.1,45.3,67.21,86.67,97.58,90.98,86.22,69.32,49.59,25.44,8.6,,,,,,
m01-W-C-5-eyrewell-store400,01,W,C,5,80.61,82.53,67.9,48.32,14.69,5.62,5.23,18.26,45.4,67.21,86.77,97.49,90.72,86.33,69.26,49.45,25.39,8.52,,,,,,
m01-W-C-50-eyrewell-store400,01,W,C,50,80.61,82.53,67.91,48.44,14.7,5.75,5.13,18.14,45.35,67.17,86.72,97.5,90.98,86.21,69.3,49.28,25.37,8.7,,,,,,
m01-W-C-75-eyrewell-store400,01,W,C,75,80.73,82.69,67.96,48.42,14.55,5.81,5.2,18.13,45.46,67.26,86.83,97.52,90.77,86.28,69.33,49.55,25.37,8.53,,,,,,
m01-W-C-95-eyrewell-store400,01,W,C,95,80.9,82.48,67.83,48.43,14.46,5.74,5.18,17.87,45.56,67.12,86.84,97.38,90.87,86.06,69.41,49.47,25.35,8.67,,,,,,
m01-W-H-25-eyrewell-store400,01,W,H,25,94.75,81.45,65.4,47.2,14.47,5.37,4.72,17.68,44.84,66.63,86.66,97.42,96.52,87.5,66.53,47.95,24.9,8.31,,,,,,
m01-W-H-5-eyrewell-store400,01,W,H,5,94.86,81.52,65.52,47.34,14.31,5.58,4.77,17.69,44.71,66.69,86.61,97.4,96.58,87.46,66.74,47.93,24.87,8.38,,,,,,
m01-W-H-50-eyrewell-store400,01,W,H,50,94.51,81.42,65.57,47.21,14.29,5.49,4.93,17.47,44.8,66.72,86.66,97.39,96.49,87.6,66.57,48.04,24.83,8.28,,,,,,
m01-W-H-75-eyrewell-store400,01,W,H,75,94.64,81.57,65.7,47.33,14.35,5.51,4.78,17.75,44.8,66.71,86.63,97.3,96.65,87.26,66.49,48.12,24.75,8.29,,,,,,
m01-W-H-95-eyrewell-store400,01,W,H,95,94.71,81.38,65.5,47.31,14.44,5.4,4.78,17.45,44.67,66.65,86.61,97.37,96.29,87.22,66.55,47.88,24.75,8.39,,,,,,
m02-A-A-25-eyrewell-store400,02,A,A,25,82.48,67.11,47.96,14.52,5.59,5.1,18.12,45.06,67.17,86.74,97.88,98.17,87.51,68.2,48.92,25.02,8.34,,,,,,,
m02-A-A-5-eyrewell-store400,02,A,A,5,82.23,66.96,47.87,14.64,5.64,4.93,18.12,45.23,67.11,86.69,97.83,98.17,87.58,68.3,48.89,25.19,8.42,,,,,,,
m02-A-A-50-eyrewell-store400,02,A,A,50,82.2,67.11,47.94,14.41,5.61,5.11,18.2,45.22,67.08,86.69,98.01,98.04,87.58,68.24,48.93,25.19,8.28,,,,,,,
m02-A-A-75-eyrewell-store400,02,A,A,75,82.29,67.07,48.02,14.63,5.73,4.93,18.16,45.2,67.12,86.67,97.96,98.3,87.47,68.15,48.91,25.05,8.52,,,,,,,
m02-A-A-95-eyrewell-store400,02,A,A,95,79.3,64.93,47.62,14.37,5.69,4.97,18.04,44.98,66.77,86.65,97.82,97.83,84.8,64.86,48.64,24.98,8.51,,,,,,,
m02-A-C-25-eyrewell-store400,02,A,C,25,76.79,66.83,48.26,14.6,5.71,5.08,18.4,45.67,67.21,86.81,97.98,97.99,83.49,68.02,49.31,25.39,8.65,,,,,,,
m02-A-C-5-eyrewell-store400,02,A,C,5,76.77,66.74,48.4,14.7,5.83,5.13,18.05,45.45,67.14,86.69,97.93,98.25,83.63,67.77,49.23,25.38,8.64,,,,,,,
m02-A-C-50-eyrewell-store400,02,A,C,50,76.63,66.98,48.28,14.77,5.69,5.06,18.12,45.3,67.17,86.84,97.87,97.99,83.62,67.83,49.27,25.35,8.62,,,,,,,
m02-A-C-75-eyrewell-store400,02,A,C,75,76.54,66.87,48.33,14.57,5.7,5.03,18.13,45.39,67.35,86.53,97.92,98.01,83.54,67.82,49.28,25.31,8.63,,,,,,,
m02-A-C-95-eyrewell-store400,02,A,C,95,75.81,65.7,48.21,14.57,5.77,4.94,18.09,45.48,66.88,86.62,97.87,98.03,82.44,66.33,49.11,25.28,8.65,,,,,,,
m02-A-H-25-eyrewell-store400,02,A,H,25,88.18,67.41,47.51,14.33,5.37,4.91,17.91,44.84,66.77,86.77,97.87,98.02,91.72,68.54,48.32,24.95,8.35,,,,,,,
m02-A-H-5-eyrewell-store400,02,A,H,5,88.37,67.21,47.45,14.58,5.66,4.86,17.82,45.01,66.84,86.77,97.8,98.32,91.7,68.49,48.4,24.93,8.31,,,,,,,
m02-A-H-50-eyrewell-store400,02,A,H,50,88.21,67.29,47.51,14.45,5.73,4.89,17.95,44.76,66.84,86.7,97.77,98.19,91.64,68.47,48.24,24.87,8.36,,,,,,,
m02-A-H-75-eyrewell-store400,02,A,H,75,88.27,67.21,47.5,14.42,5.67,4.89,18.02,44.94,66.8,86.72,97.92,98.29,91.6,68.4,48.34,24.91,8.34,,,,,,,
m02-A-H-95-eyrewell-store400,02,A,H,95,83.82,64.14,47.11,14.28,5.45,4.65,17.75,44.53,66.56,86.52,97.59,97.97,87.64,63.04,47.85,24.67,8.23,,,,,,,
m02-D-A-25-eyrewell-store400,02,D,A,25,83.18,65.95,47.78,14.29,5.67,4.97,18.12,45.25,66.93,86.61,97.77,98.36,88.54,66.81,48.68,25.06,8.59,,,,,,,
m02-D-A-5-eyrewell-store400,02,D,A,5,83.33,66.92,48.1,14.44,5.71,5.01,18.08,45.23,67.05,86.78,98.13,98.37,88.67,68.09,49.04,25.09,8.41,,,,,,,
m02-D-A-50-eyrewell-store400,02,D,A,50,64.58,43.47,42.25,13.39,4.78,4.04,15.84,41.7,63.53,84.91,95.38,96.03,69.06,40.9,42.22,22.64,6.94,,,,,,,
m02-D-A-75-eyrewell-store400,02,D,A,75,60.22,39.43,40.68,12.88,4.19,3.54,15.19,40.39,62.42,84.07,94.5,95.4,64.23,35.71,40.07,21.89,6.55,,,,,,,
m02-D-A-95-eyrewell-store400,02,D,A,95,57.7,37.23,39.79,12.6,4.17,3.37,14.67,39.93,61.79,83.92,94.23,95.05,61.73,32.86,39.22,21.28,6.32,,,,,,,
m02-D-H-25-eyrewell-store400,02,D,H,25,87.66,64.86,47.07,14.47,5.42,4.79,17.73,44.76,66.66,86.56,97.63,98.15,90.93,65.5,48.0,24.77,8.26,,,,,,,
m02-D-H-5-eyrewell-store400,02,D,H,5,87.93,66.59,47.42,14.26,5.5,5.02,18.04,45.1,66.81,86.68,97.78,98.57,91.49,67.69,48.35,24.92,8.46,,,,,,,
m02-D-H-50-eyrewell-store400,02,D,H,50,63.32,40.67,40.55,12.69,4.25,3.45,15.17,40.7,62.46,84.34,94.91,95.63,65.86,37.95,40.37,21.92,6.64,,,,,,,
m02-D-H-75-eyrewell-store400,02,D,H,75,58.76,35.6,38.54,12.34,3.96,3.1,14.42,39.15,61.1,83.69,93.81,94.85,61.17,33.28,38.38,20.98,6.18,,,,,,,
m02-D-H-95-eyrewell-store400,02,D,H,95,56.04,32.37,37.28,11.94,3.66,2.99,13.88,38.34,60.25,83.18,93.0,94.38,58.7,30.56,37.11,20.43,5.93,,,,,,,
m02-W-A-25-eyrewell-store400,02,W,A,25,82.46,67.16,48.04,14.45,5.65,5.06,18.19,45.43,67.31,86.68,97.79,98.0,87.72,68.3,48.98,25.18,8.3,,,,,,,
m02-W-A-5-eyrewell-store400,02,W,A,5,82.58,67.17,48.12,14.54,5.64,5.04,18.05,45.45,66.98,86.67,97.88,98.0,87.67,68.22,48.95,25.06,8.5,,,,,,,
m02-W-A-50-eyrewell-store400,02,W,A,50,82.48,67.16,48.1,14.65,5.74,5.06,18.16,45.27,67.08,86.73,97.96,97.94,87.65,68.3,48.94,25.29,8.57,,,,,,,
m02-W-A-75-eyrewell-store400,02,W,A,75,82.39,67.29,48.02,14.66,5.48,5.11,18.07,45.17,67.22,86.75,97.92,97.95,87.64,68.21,48.95,25.14,8.48,,,,,,,
m02-W-A-95-eyrewell-store400,02,W,A,95,81.98,66.6,48.0,14.52,5.59,5.09,18.02,44.99,67.12,86.82,97.76,97.95,87.08,67.76,48.73,24.97,8.71,,,,,,,
m02-W-C-25-eyrewell-store400,02,W,C,25,73.01,66.44,48.37,14.63,5.84,4.87,18.19,45.42,67.11,86.66,97.9,97.57,79.73,67.56,49.44,25.19,8.56,,,,,,,
m02-W-C-5-eyrewell-store400,02,W,C,5,72.93,66.45,48.34,14.62,5.76,5.0,18.1,45.63,67.08,86.65,97.85,97.59,79.85,67.84,49.31,25.32,8.58,,,,,,,
m02-W-C-50-eyrewell-store400,02,W,C,50,72.92,66.54,48.43,14.69,5.66,5.06,18.17,45.33,67.1,86.61,97.82,97.64,79.72,67.67,49.2,25.31,8.48,,,,,,,
m02-W-C-75-eyrewell-store400,02,W,C,75,72.97,66.54,48.37,14.62,5.81,5.09,18.31,45.4,67.15,86.73,97.82,97.7,79.87,67.67,49.21,25.22,8.72,,,,,,,
m02-W-C-95-eyrewell-store400,02,W,C,95,72.83,66.62,48.34,14.54,5.57,5.16,18.13,45.36,67.12,86.66,97.88,97.49,79.84,67.66,49.26,25.43,8.55,,,,,,,
m02-W-H-25-eyrewell-store400,02,W,H,25,83.85,66.76,47.34,14.32,5.48,4.94,17.86,44.92,66.92,86.64,97.81,97.7,87.31,68.38,48.44,24.74,8.49,,,,,,,
m02-W-H-5-eyrewell-store400,02,W,H,5,83.83,67.03,47.44,14.29,5.62,5.01,17.83,45.02,66.87,86.55,97.81,97.8,87.32,68.25,48.41,24.83,8.58,,,,,,,
m02-W-H-50-eyrewell-store400,02,W,H,50,83.88,66.99,47.48,14.41,5.55,4.9,17.91,45.06,66.83,86.5,97.77,97.7,87.34,68.38,48.2,24.76,8.39,,,,,,,
m02-W-H-75-eyrewell-store400,02,W,H,75,83.98,67.05,47.38,14.31,5.52,4.83,17.71,45.03,66.64,86.77,97.92,97.7,87.34,68.35,48.35,25.02,8.24,,,,,,,
m02-W-H-95-eyrewell-store400,02,W,H,95,83.64,66.71,47.25,14.45,5.41,4.68,17.95,44.87,66.59,86.67,97.76,97.82,87.19,67.98,48.15,24.92,8.29,,,,,,,
m03-A-A-25-eyrewell-store400,03,A,A,25,67.25,48.09,14.49,5.64,4.99,17.93,45.2,67.09,86.7,97.85,98.17,87.52,68.19,48.99,25.03,8.48,,,,,,,,
m03-A-A-5-eyrewell-store400,03,A,A,5,66.98,48.04,14.55,5.51,4.99,17.98,45.29,67.36,86.7,98.0,98.12,87.6,68.32,48.7,25.09,8.58,,,,,,,,
m03-A-A-50-eyrewell-store400,03,A,A,50,67.11,48.04,14.48,5.65,4.96,18.24,45.26,67.08,86.76,97.76,98.08,87.45,68.24,48.83,25.24,8.64,,,,,,,,
m03-A-A-75-eyrewell-store400,03,A,A,75,67.07,48.09,14.42,5.67,5.04,18.18,45.18,67.01,86.8,98.01,98.27,87.37,68.38,48.91,25.09,8.54,,,,,,,,
m03-A-A-95-eyrewell-store400,03,A,A,95,66.7,47.89,14.33,5.68,4.91,17.86,45.23,66.79,86.84,98.06,98.07,87.61,68.09,48.62,25.14,8.53,,,,,,,,
m03-A-C-25-eyrewell-store400,03,A,C,25,57.73,47.33,14.88,5.88,5.21,18.42,45.81,67.43,86.49,97.83,98.07,87.14,59.28,47.69,25.45,8.64,,,,,,,,
m03-A-C-5-eyrewell-store400,03,A,C,5,57.84,47.34,14.61,5.85,5.18,18.41,45.74,67.25,86.58,97.83,98.2,86.85,59.35,47.7,25.36,8.77,,,,,,,,
m03-A-C-50-eyrewell-store400,03,A,C,50,57.74,47.35,14.6,5.8,5.27,18.32,45.61,67.45,86.54,97.89,98.18,86.97,59.42,47.9,25.48,8.61,,,,,,,,
m03-A-C-75-eyrewell-store400,03,A,C,75,57.85,47.31,14.74,5.78,5.06,18.46,45.53,67.38,86.54,97.87,98.25,86.79,59.29,47.76,25.24,8.56,,,,,,,,
m03-A-C-95-eyrewell-store400,03,A,C,95,57.67,47.38,14.62,5.77,5.31,18.3,45.58,67.44,86.47,97.84,98.2,86.89,59.3,47.71,25.42,8.74,,,,,,,,
m03-A-H-25-eyrewell-store400,03,A,H,25,69.96,48.25,14.31,5.49,4.74,17.72,44.57,66.92,86.78,97.68,97.99,87.69,70.51,49.21,24.91,8.34,,,,,,,,
m03-A-H-5-eyrewell-store400,03,A,H,5,69.76,48.16,14.37,5.44,4.74,17.56,44.72,66.44,86.72,97.79,98.09,87.59,70.56,49.2,24.9,8.18,,,,,,,,
m03-A-H-50-eyrewell-store400,03,A,H,50,69.86,48.12,14.34,5.34,4.93,17.68,44.64,66.63,86.8,98.07,97.99,87.59,70.55,49.17,24.84,8.2,,,,,,,,
m03-A-H-75-eyrewell-store400,03,A,H,75,69.69,48.18,14.25,5.43,4.74,17.6,44.54,66.66,86.72,97.92,97.87,87.54,70.62,49.26,24.72,8.36,,,,,,,,
m03-A-H-95-eyrewell-store400,03,A,H,95,69.01,48.02,14.32,5.34,4.89,17.67,44.56,66.74,86.7,97.82,97.99,87.5,70.22,48.68,24.73,8.26,,,,,,,,
m03-D-A-25-eyrewell-store400,03,D,A,25,70.3,48.1,14.58,5.81,4.98,18.16,45.32,67.41,86.71,97.96,98.18,87.76,71.42,49.04,25.23,8.54,,,,,,,,
m03-D-A-5-eyrewell-store400,03,D,A,5,70.33,48.17,14.6,5.54,4.96,18.01,45.4,67.06,86.73,97.97,98.14,87.84,71.5,49.17,25.24,8.57,,,,,,,,
m03-D-A-50-eyrewell-store400,03,D,A,50,70.34,47.98,14.61,5.67,5.07,18.32,45.33,67.26,86.82,97.81,98.06,87.83,71.4,49.05,25.1,8.56,,,,,,,,
m03-D-A-75-eyrewell-store400,03,D,A,75,70.15,48.04,14.62,5.75,5.06,18.35,45.49,67.28,86.84,97.95,98.04,87.75,71.34,48.95,25.11,8.63,,,,,,,,
m03-D-A-95-eyrewell-store400,03,D,A,95,68.78,47.46,14.66,5.82,5.13,17.98,45.36,67.12,86.85,97.82,98.14,87.85,70.37,47.83,25.15,8.41,,,,,,,,
m03-D-C-25-eyrewell-store400,03,D,C,25,62.71,47.52,14.64,5.85,5.24,18.46,45.75,67.4,86.58,97.94,98.23,87.19,63.99,48.17,25.34,8.66,,,,,,,,
m03-D-C-5-eyrewell-store400,03,D,C,5,62.72,47.63,14.59,5.83,5.22,18.5,45.93,67.26,86.56,97.89,98.07,87.32,64.24,48.25,25.44,8.63,,,,,,,,
m03-D-C-50-eyrewell-store400,03,D,C,50,62.6,47.59,14.83,5.89,5.09,18.45,45.76,67.31,86.62,97.97,98.17,87.19,64.11,48.24,25.42,8.78,,,,,,,,
m03-D-C-75-eyrewell-store400,03,D,C,75,62.58,47.59,14.63,5.83,5.17,18.24,45.7,67.4,86.57,97.68,98.08,87.46,64.27,48.21,25.48,8.71,,,,,,,,
m03-D-C-95-eyrewell-store400,03,D,C,95,62.23,47.18,14.66,5.89,5.22,18.43,45.71,67.32,86.57,97.83,98.17,87.32,63.7,47.56,25.34,8.66,,,,,,,,
m03-D-H-25-eyrewell-store400,03,D,H,25,74.28,48.22,14.41,5.48,4.86,17.7,44.9,66.91,86.7,97.87,98.05,88.21,75.02,49.51,25.03,8.48,,,,,,,,
m03-D-H-5-eyrewell-store400,03,D,H,5,74.44,48.31,14.56,5.41,4.94,17.84,44.89,67.18,86.69,97.97,98.03,88.09,75.11,49.43,24.9,8.52,,,,,,,,
m03-D-H-50-eyrewell-store400,03,D,H,50,74.34,48.38,14.48,5.58,4.83,17.61,44.97,66.88,86.78,97.95,98.15,88.18,75.15,49.53,24.9,8.36,,,,,,,,
m03-D-H-75-eyrewell-store400,03,D,H,75,74.11,48.2,14.49,5.47,4.95,17.74,44.76,66.9,86.8,97.77,98.14,87.76,75.06,49.39,24.86,8.36,,,,,,,,
m03-D-H-95-eyrewell-store400,03,D,H,95,71.23,46.92,14.27,5.43,4.71,17.59,44.67,66.74,86.55,97.71,97.97,87.92,72.58,46.99,24.67,8.34,,,,,,,,
m03-W-A-25-eyrewell-store400,03,W,A,25,63.31,47.91,14.51,5.55,4.91,17.92,44.93,66.9,86.62,97.92,98.05,87.1,64.02,48.73,25.21,8.28,,,,,,,,
m03-W-A-5-eyrewell-store400,03,W,A,5,63.05,47.85,14.49,5.63,4.92,17.69,44.83,66.74,86.73,97.81,98.12,87.35,64.07,48.57,25.1,8.41,,,,,,,,
m03-W-A-50-eyrewell-store400,03,W,A,50,63.31,47.78,14.61,5.61,4.93,17.92,44.84,66.87,86.82,97.91,98.08,87.32,64.1,48.46,24.99,8.53,,,,,,,,
m03-W-A-75-eyrewell-store400,03,W,A,75,62.97,47.75,14.49,5.64,4.85,17.9,44.87,66.81,86.62,97.93,98.24,87.19,63.95,48.79,25.14,8.44,,,,,,,,
m03-W-A-95-eyrewell-store400,03,W,A,95,63.08,47.87,14.52,5.42,4.78,17.83,45.02,66.72,86.78,97.9,98.03,87.3,64.08,48.56,25.15,8.27,,,,,,,,
m03-W-C-25-eyrewell-store400,03,W,C,25,59.74,47.63,14.75,5.83,5.08,18.4,45.66,67.08,86.65,97.92,98.14,86.97,61.27,48.06,25.33,8.71,,,,,,,,
m03-W-C-5-eyrewell-store400,03,W,C,5,59.67,47.61,14.74,5.65,5.16,18.2,45.4,67.01,86.65,97.99,98.03,87.07,61.21,48.05,25.44,8.67,,,,,,,,
m03-W-C-50-eyrewell-store400,03,W,C,50,59.97,47.47,14.67,5.67,5.28,18.21,45.59,67.24,86.7,97.77,97.87,86.95,61.28,47.95,25.37,8.69,,,,,,,,
m03-W-C-75-eyrewell-store400,03,W,C,75,59.66,47.45,14.79,5.81,5.1,18.18,45.54,67.26,86.7,97.83,98.09,87.05,60.97,48.19,25.39,8.79,,,,,,,,
m03-W-C-95-eyrewell-store400,03,W,C,95,59.92,47.34,14.56,5.79,5.16,18.45,45.4,67.28,86.69,97.78,98.1,87.2,61.35,48.0,25.12,8.6,,,,,,,,
